topic_0,topic_1,topic_2,topic_3
0.0006249767,0.0005400252,0.00042814537,4.1564755e-11
0.00062467635,0.00053786393,0.0004262302,4.1389843e-11
0.00062454713,0.0005378342,0.0004241646,4.1272378e-11
0.00062362995,0.0005358702,0.0004223772,4.1268048e-11
0.0006219805,0.0005334958,0.00042226762,4.125727e-11
0.00062181626,0.0005293249,0.00042118374,4.1243498e-11
0.00061924144,0.0005282105,0.0004194865,4.11631e-11
0.00061878096,0.0005258695,0.00041917915,4.1140417e-11
0.0006173198,0.0005250076,0.00041858113,4.100567e-11
0.00061341544,0.0005225909,0.0004170795,4.0951742e-11
0.00061256194,0.00052247324,0.00041512455,4.093183e-11
0.00061104435,0.00051542,0.00041229016,4.082641e-11
0.0006098125,0.0005149196,0.0004096704,4.0751104e-11
0.00060743274,0.00051334663,0.00040896935,4.0687727e-11
0.00060727465,0.0005031481,0.00040687504,4.067019e-11
0.00060665177,0.00050146144,0.000406863,4.0654757e-11
0.00060594524,0.0004997797,0.00039991736,4.0638243e-11
0.0006034781,0.00049813685,0.00039866928,4.05557e-11
0.0006029149,0.0004956431,0.0003983575,4.0390885e-11
0.0006029011,0.0004951482,0.00039152923,4.0269885e-11
0.0006016765,0.0004948815,0.00039152007,4.016334e-11
0.00060154515,0.00049312,0.00038517982,4.0157135e-11
0.0006013106,0.0004916631,0.00038460264,4.01347e-11
0.0005978227,0.0004909828,0.00038236537,4.010478e-11
0.00059750344,0.000487365,0.00038145352,4.0096596e-11
0.0005965282,0.00048527954,0.00038128477,4.004699e-11
0.00059552095,0.0004851791,0.00037979073,4.0020726e-11
0.00059349404,0.00047810786,0.00037828766,4.000676e-11
0.00059283164,0.00047685104,0.00037652423,4.000592e-11
0.0005925292,0.00047483572,0.00037420634,4.0001034e-11
0.0005915642,0.00047450527,0.00036734986,3.995391e-11
0.0005911103,0.0004735024,0.00036712378,3.989969e-11
0.0005905992,0.00047299764,0.00036227112,3.9863404e-11
0.00059059303,0.0004716436,0.00036117964,3.9859376e-11
0.0005898809,0.00046866486,0.00036057015,3.975763e-11
0.0005866904,0.00046818415,0.00035999858,3.973936e-11
0.0005856702,0.00046671813,0.0003596105,3.9714433e-11
0.00058556127,0.00046456885,0.00035811646,3.9626812e-11
0.000585353,0.00045972673,0.0003545835,3.956956e-11
0.0005844421,0.00045776914,0.0003539554,3.956307e-11
0.0005785395,0.00045575187,0.00035355834,3.956186e-11
0.0005771486,0.0004551616,0.00035347286,3.9532294e-11
0.00057474006,0.0004549624,0.00035327856,3.9522118e-11
0.00057296746,0.00044992357,0.00035219977,3.9520685e-11
0.0005710021,0.00044756726,0.00035148658,3.9509982e-11
0.00057089207,0.0004458481,0.00034926334,3.9498526e-11
0.0005707059,0.0004450603,0.00034746568,3.9408077e-11
0.00057057856,0.00044107868,0.0003465062,3.935835e-11
0.000566484,0.00044043324,0.00034377704,3.9303512e-11
0.0005661696,0.00043888227,0.0003416881,3.929774e-11
0.00056559005,0.0004387538,0.0003404678,3.928028e-11
0.00056498894,0.00043874042,0.0003401154,3.92501e-11
0.0005628651,0.00043107787,0.00033970224,3.9243813e-11
0.000562681,0.00042890388,0.00033787775,3.9213955e-11
0.00056162063,0.00042865015,0.00033549112,3.9171718e-11
0.0005607408,0.00042851304,0.00033509237,3.9166937e-11
0.0005597326,0.0004261599,0.00033459003,3.9165147e-11
0.0005597097,0.0004177893,0.00033340388,3.9151404e-11
0.0005593025,0.0004157729,0.0003310804,3.9103863e-11
0.0005578908,0.0004142843,0.00033086704,3.9053105e-11
0.0005577174,0.00041131422,0.00032971703,3.8990883e-11
0.0005563622,0.00041010042,0.00032819455,3.8984413e-11
0.00055377156,0.00040821047,0.0003280309,3.897333e-11
0.0005528502,0.00040810186,0.0003245981,3.887326e-11
0.0005487363,0.0004056364,0.00032268633,3.886518e-11
0.00054643175,0.00040502776,0.0003215476,3.8783275e-11
0.00054495427,0.00040480206,0.0003197181,3.8698815e-11
0.0005449397,0.00040469805,0.00031819902,3.8634727e-11
0.00054415554,0.0004031251,0.0003142922,3.857935e-11
0.0005429032,0.00040142995,0.00031367893,3.8536035e-11
0.0005420284,0.00040118006,0.0003133659,3.8522806e-11
0.0005418248,0.00039995264,0.00031042565,3.852266e-11
0.0005403201,0.00039818938,0.00030737548,3.843987e-11
0.00054024433,0.0003918159,0.00030696185,3.840645e-11
0.0005358807,0.0003912924,0.00030677806,3.8380236e-11
0.00053546636,0.0003891158,0.0003058952,3.837877e-11
0.0005339065,0.00038732868,0.00030064626,3.835484e-11
0.0005332252,0.00038609596,0.0003005267,3.8282776e-11
0.0005328414,0.00038414024,0.00029901383,3.82773e-11
0.0005308354,0.00038398677,0.00029596963,3.819569e-11
0.00052960514,0.0003838619,0.0002949485,3.816401e-11
0.00052891416,0.00038381925,0.00029483656,3.8114838e-11
0.0005283752,0.00037946395,0.00029448865,3.8081555e-11
0.0005272934,0.00037910134,0.00029442605,3.8013485e-11
0.0005261341,0.00037785733,0.00029425876,3.7926e-11
0.0005260714,0.00037630255,0.00029270342,3.791327e-11
0.00052538904,0.00037395873,0.00029070713,3.7892956e-11
0.0005233547,0.000372325,0.00028918797,3.784146e-11
0.0005229491,0.00037225793,0.00028882414,3.7780588e-11
0.0005218242,0.00036081215,0.00028777,3.7754296e-11
0.0005202217,0.00035984805,0.0002863817,3.7726152e-11
0.0005141193,0.00035811763,0.00028587223,3.7701692e-11
0.0005139296,0.00035661075,0.00028505633,3.766389e-11
0.0005133408,0.0003555216,0.000284527,3.7660656e-11
0.00051298056,0.00035151455,0.0002842078,3.7634233e-11
0.0005115477,0.0003505392,0.00028337396,3.755908e-11
0.0005113838,0.0003465103,0.00028292811,3.7513187e-11
0.0005105807,0.0003423305,0.00028258702,3.7502456e-11
0.00051036023,0.00033794236,0.0002822848,3.7471425e-11
0.0005099452,0.0003376579,0.0002812701,3.746299e-11
0.000509636,0.00033294727,0.0002802989,3.744913e-11
0.00050959276,0.0003304798,0.00027867404,3.740516e-11
0.000509515,0.00032644832,0.00027562736,3.7377344e-11
0.0005088182,0.00032589867,0.000272608,3.7366082e-11
0.0005083152,0.00032143196,0.0002709616,3.7340506e-11
0.00050651317,0.000320606,0.00026870915,3.7333456e-11
0.00050646195,0.00032046597,0.00026594155,3.7332745e-11
0.0005056073,0.00031781444,0.00026461564,3.73163e-11
0.0005026659,0.0003128723,0.000263985,3.7288908e-11
0.0005022284,0.00031118505,0.00026269615,3.7267717e-11
0.0005015411,0.00030527826,0.00026268413,3.726274e-11
0.0005008308,0.00030493285,0.00025802327,3.7256632e-11
0.0005004832,0.00030131248,0.0002578265,3.7235742e-11
0.0005004164,0.0003007159,0.00025732195,3.721004e-11
0.0004992219,0.00029931398,0.00025590646,3.7200604e-11
0.00049921905,0.00029828557,0.00025530413,3.7191028e-11
0.0004983676,0.00029357846,0.00025483491,3.717273e-11
0.0004981119,0.0002848729,0.00025383945,3.7114353e-11
0.00049703615,0.00028376014,0.0002536028,3.7113503e-11
0.0004969494,0.00027501717,0.0002500826,3.7110672e-11
0.00049681345,0.00027379402,0.00024786088,3.7105718e-11
0.0004925966,0.00026906483,0.0002443666,3.706681e-11
0.0004885414,0.00026212007,0.00024430925,3.706158e-11
0.00048746864,0.00026071744,0.00024005845,3.705741e-11
0.00048406183,0.00026036438,0.00023911388,3.702597e-11
0.00048346116,0.00025568498,0.00023875704,3.701481e-11
0.00048219488,0.00025447886,0.00023597162,3.701058e-11
0.0004819935,0.00025361296,0.00023565812,3.7007754e-11
0.00048175134,0.00025248836,0.0002350382,3.7004858e-11
0.0004815708,0.0002498926,0.00023491989,3.697826e-11
0.0004811067,0.0002476643,0.0002316906,3.691287e-11
0.00048096082,0.00024413364,0.00023109479,3.6908785e-11
0.00047992027,0.00024209058,0.000226455,3.6880353e-11
0.0004794089,0.00024202548,0.00022471948,3.685996e-11
0.00047768423,0.00023817644,0.00022109675,3.685785e-11
0.0004753212,0.00023770718,0.00022089273,3.6855182e-11
0.0004721992,0.000233451,0.00021932386,3.6849697e-11
0.0004703269,0.00023310416,0.00021743389,3.6818083e-11
0.0004703233,0.00022903239,0.00021537548,3.675816e-11
0.00046802298,0.00022806379,0.00021507026,3.6754162e-11
0.0004678744,0.00022310088,0.00021319969,3.675059e-11
0.0004673954,0.0002167178,0.00020948077,3.6719478e-11
0.00046585302,0.00021318097,0.00020774812,3.669441e-11
0.00046399745,0.00021289186,0.00020749586,3.66751e-11
0.00046199592,0.00020879327,0.00020535853,3.6674122e-11
0.0004616537,0.0002064956,0.00020498871,3.667195e-11
0.00046119167,0.00020555565,0.00020296796,3.666461e-11
0.00046058334,0.00020541142,0.00020278494,3.6630705e-11
0.00046055217,0.00020442647,0.00020204695,3.6617227e-11
0.00045858562,0.00020046408,0.00020176332,3.661527e-11
0.0004584282,0.00019965513,0.00020144436,3.6609125e-11
0.00045783617,0.00019936972,0.0001943617,3.660696e-11
0.00045770957,0.00019765415,0.00019199695,3.660354e-11
0.00045627396,0.0001957916,0.00018972429,3.6590696e-11
0.00045529552,0.00019399985,0.00018953512,3.6589023e-11
0.00045404717,0.00019335799,0.00018666785,3.6586227e-11
0.00045252463,0.00019292643,0.00018635852,3.65713e-11
0.00045057174,0.00018471634,0.00018253543,3.655756e-11
0.00044921637,0.00018034346,0.0001815689,3.653421e-11
0.0004486525,0.000177632,0.00018026607,3.653393e-11
0.00044859434,0.00017757798,0.00017773657,3.64966e-11
0.00044777454,0.00017216043,0.00017765317,3.6493187e-11
0.0004462454,0.00016935982,0.00017117585,3.648282e-11
0.00044611562,0.00016469705,0.00016995231,3.6447487e-11
0.0004429877,0.00015962253,0.00016870389,3.6444358e-11
0.0004418746,0.00015950993,0.00016770708,3.643956e-11
0.00044172248,0.00015822997,0.00016143452,3.641316e-11
0.00044092073,0.00015429419,0.00016027877,3.639448e-11
0.00043851955,0.00015146782,0.00015852723,3.639233e-11
0.00043843215,0.00015087139,0.00015848671,3.6390873e-11
0.000436436,0.0001340324,0.00015661042,3.6369154e-11
0.00043485762,0.0001320593,0.00015233438,3.6367766e-11
0.00043477843,0.00013038004,0.00014984228,3.6360484e-11
0.00043472287,0.00012609325,0.00014827718,3.634682e-11
0.0004346205,0.000114400544,0.00014499215,3.6344882e-11
0.0004341267,0.0001140673,0.00014394149,3.633504e-11
0.00043304003,0.000106741194,0.00014115714,3.633137e-11
0.00043157395,0.00010541374,0.00014073722,3.632451e-11
0.00043122628,0.00010118223,0.0001365652,3.632139e-11
0.00043104784,0.00010099636,0.00013487638,3.6312314e-11
0.00043098946,9.496946e-05,0.00013211434,3.6296667e-11
0.00043095538,9.373422e-05,0.00013095628,3.627037e-11
0.00043092002,9.195981e-05,0.00013013286,3.6252938e-11
0.0004301448,8.599181e-05,0.00012951455,3.623953e-11
0.0004297397,8.3975705e-05,0.00012522514,3.623953e-11
0.0004290894,8.384686e-05,0.00012440406,3.623386e-11
0.00042799904,8.111014e-05,0.00012068055,3.6230404e-11
0.00042587164,7.6535456e-05,0.00011291483,3.6222594e-11
0.0004255903,7.2416304e-05,0.00010508732,3.6201184e-11
0.00042359927,7.121762e-05,0.00010315809,3.6189933e-11
0.0004233719,6.954385e-05,0.00010290704,3.6186e-11
0.0004228699,5.979957e-05,0.00010157069,3.617972e-11
0.0004204507,5.875978e-05,0.00010075239,3.6146194e-11
0.000420314,5.5990153e-05,9.924118e-05,3.6132757e-11
0.00041988012,5.012066e-05,9.536789e-05,3.611188e-11
0.00041897653,4.335828e-05,9.3899915e-05,3.6106368e-11
0.00041879274,4.0090217e-05,9.072563e-05,3.6074636e-11
0.00041844146,3.5006884e-05,8.969859e-05,3.6072638e-11
0.00041795566,1.8599463e-05,8.926729e-05,3.6055166e-11
0.00041704468,1.5946543e-05,8.354164e-05,3.6029388e-11
0.00041616388,1.4008262e-05,8.138196e-05,3.602547e-11
0.00041560343,1.3496057e-07,7.956364e-05,3.6020114e-11
0.00041293705,2.1954063e-08,7.904707e-05,3.600775e-11
0.00041284374,7.835148e-09,7.359388e-05,3.600555e-11
0.00041195724,6.3992656e-09,6.9953996e-05,3.599127e-11
0.00041097586,6.27948e-09,6.891243e-05,3.599113e-11
0.0004099475,4.8169038e-09,6.789284e-05,3.5989486e-11
0.00040991118,3.5601384e-09,6.419278e-05,3.597871e-11
0.0004089479,3.2944178e-09,6.292321e-05,3.5969103e-11
0.00040774496,2.8888898e-09,6.139729e-05,3.594983e-11
0.00040754938,2.424541e-09,6.096901e-05,3.5946402e-11
0.00040697845,2.3777005e-09,6.0949595e-05,3.5930908e-11
0.0004054703,1.8665063e-09,6.043688e-05,3.5924055e-11
0.00040499997,1.8508228e-09,5.7879748e-05,3.591597e-11
0.0004045676,1.8287054e-09,5.5410146e-05,3.591015e-11
0.00040335485,1.5759556e-09,5.488721e-05,3.5904668e-11
0.000403236,1.5000633e-09,5.3601027e-05,3.5902958e-11
0.00040313334,1.4967337e-09,5.3524298e-05,3.5899603e-11
0.00040301032,1.470738e-09,5.204254e-05,3.5889472e-11
0.00039979286,1.4161927e-09,4.911422e-05,3.5888237e-11
0.00039898042,1.4043144e-09,4.72435e-05,3.588769e-11
0.00039704726,1.3612381e-09,4.5938596e-05,3.58727e-11
0.0003961766,1.3474541e-09,4.3761655e-05,3.5864492e-11
0.00039475507,1.2974614e-09,3.9602222e-05,3.5861893e-11
0.000393544,1.2747224e-09,3.8746573e-05,3.5855877e-11
0.00039325134,1.2441916e-09,3.5623227e-05,3.584022e-11
0.00039273227,1.1599729e-09,3.0464436e-05,3.58355e-11
0.00039268544,1.1494454e-09,2.8131073e-05,3.582928e-11
0.00039263305,1.1412468e-09,2.6257128e-05,3.5829076e-11
0.00039044677,1.1321646e-09,2.5173618e-05,3.5827164e-11
0.00039025507,1.0860418e-09,2.0680098e-05,3.582675e-11
0.00038956266,1.0389128e-09,1.7622082e-05,3.5820808e-11
0.0003894245,1.0373209e-09,1.2568091e-05,3.581473e-11
0.00038926557,1.0340062e-09,1.25262695e-05,3.5806396e-11
0.00038868317,1.0267229e-09,1.0202148e-05,3.5802843e-11
0.00038858198,9.439043e-10,5.618172e-06,3.580148e-11
0.00038741826,9.389395e-10,5.558419e-06,3.5801067e-11
0.00038683385,8.990733e-10,7.7801894e-07,3.5790145e-11
0.00038658857,8.851259e-10,3.423068e-08,3.578168e-11
0.00038579712,8.6241836e-10,3.808668e-09,3.5778405e-11
0.00038518646,8.3935614e-10,3.4674348e-09,3.577745e-11
0.00038471655,8.315973e-10,2.0355713e-09,3.57679e-11
0.00038354172,8.016773e-10,1.5264929e-09,3.575603e-11
0.0003830866,8.0150914e-10,1.46863e-09,3.5752755e-11
0.00038276488,7.98692e-10,1.4191103e-09,3.573871e-11
0.00038250067,7.972172e-10,1.3716397e-09,3.573721e-11
0.00038202162,7.920383e-10,1.1972922e-09,3.573251e-11
0.00038195096,7.695581e-10,1.1428413e-09,3.571595e-11
0.0003813595,7.621259e-10,1.0894983e-09,3.5715812e-11
0.0003806194,7.593068e-10,1.0280379e-09,3.5706004e-11
0.00037938904,7.4732814e-10,1.0167219e-09,3.569593e-11
0.0003786979,7.429181e-10,1.0128662e-09,3.569293e-11
0.00037609178,7.4047213e-10,9.934897e-10,3.568803e-11
0.00037568348,6.938177e-10,9.673026e-10,3.567864e-11
0.000375662,6.8915146e-10,9.155652e-10,3.567823e-11
0.00037516648,6.890056e-10,9.088752e-10,3.5678096e-11
0.00037427485,6.745124e-10,9.04574e-10,3.5657415e-11
0.00037352214,6.6481415e-10,8.214935e-10,3.565517e-11
0.0003725726,6.638347e-10,7.162516e-10,3.5653605e-11
0.0003724589,6.615204e-10,7.091462e-10,3.5653064e-11
0.00037108504,6.523062e-10,6.8014633e-10,3.5651836e-11
0.00037076595,6.5204997e-10,6.7253786e-10,3.564055e-11
0.00037052063,6.4922795e-10,6.6639344e-10,3.5602434e-11
0.00037024193,6.413216e-10,6.3800065e-10,3.5600464e-11
0.00036970773,6.3639394e-10,5.9106564e-10,3.5589125e-11
0.00036957028,6.3125843e-10,5.6694105e-10,3.5586076e-11
0.00036954667,6.308444e-10,5.605776e-10,3.5582953e-11
0.00036888997,6.2005323e-10,5.5771726e-10,3.5562733e-11
0.00036848983,6.0839095e-10,5.480767e-10,3.5562324e-11
0.00036810734,6.01295e-10,5.431035e-10,3.555622e-11
0.00036803712,5.8870514e-10,5.401696e-10,3.5545237e-11
0.00036742727,5.868128e-10,5.351743e-10,3.5544827e-11
0.00036607787,5.84213e-10,4.906597e-10,3.5541032e-11
0.00036557094,5.788556e-10,4.878248e-10,3.5528157e-11
0.00036539565,5.5824406e-10,4.849193e-10,3.5518668e-11
0.00036539006,5.5736743e-10,4.7993576e-10,3.5515618e-11
0.00036467993,5.514573e-10,4.771573e-10,3.551474e-11
0.0003646566,5.499637e-10,4.76528e-10,3.5508235e-11
0.0003640864,5.49474e-10,4.727024e-10,3.549774e-11
0.0003638951,5.465244e-10,4.633862e-10,3.549395e-11
0.00036274444,5.3821864e-10,4.5774046e-10,3.547994e-11
0.0003621644,5.249893e-10,4.556525e-10,3.5479057e-11
0.00036202246,5.1859983e-10,4.433409e-10,3.547439e-11
0.00036178465,5.1693083e-10,4.270673e-10,3.547155e-11
0.00036157528,5.1422366e-10,4.2605194e-10,3.5468843e-11
0.00036128575,5.078132e-10,4.248234e-10,3.5465395e-11
0.00035975815,5.0739685e-10,4.2357415e-10,3.5457345e-11
0.0003591997,5.061104e-10,4.2077436e-10,3.5436928e-11
0.0003586117,4.958019e-10,4.1868406e-10,3.5435706e-11
0.00035830983,4.950327e-10,3.911522e-10,3.5402202e-11
0.0003579331,4.909162e-10,3.842486e-10,3.5395718e-11
0.00035553973,4.893326e-10,3.7555517e-10,3.5387616e-11
0.00035437997,4.7547843e-10,3.7521433e-10,3.538559e-11
0.000353288,4.752445e-10,3.7132852e-10,3.5384647e-11
0.0003502343,4.666787e-10,3.7127612e-10,3.5376483e-11
0.0003501558,4.666137e-10,3.7120318e-10,3.5375876e-11
0.00035015048,4.652389e-10,3.7022882e-10,3.5371827e-11
0.00034949524,4.5878146e-10,3.6920209e-10,3.535766e-11
0.0003494609,4.582445e-10,3.6619133e-10,3.5345525e-11
0.00034830038,4.5819554e-10,3.5904757e-10,3.5344918e-11
0.00034788842,4.521652e-10,3.5789482e-10,3.5340942e-11
0.00034753594,4.4862933e-10,3.4862668e-10,3.5340404e-11
0.00034675462,4.4585524e-10,3.4704967e-10,3.533939e-11
0.00034644423,4.4585266e-10,3.451485e-10,3.5334742e-11
0.00034545807,4.4542003e-10,3.380095e-10,3.5325038e-11
0.00034471892,4.415055e-10,3.3796566e-10,3.5322408e-11
0.00034421202,4.4023243e-10,3.3560177e-10,3.5320455e-11
0.000343942,4.3994866e-10,3.3531194e-10,3.5317558e-11
0.00034323387,4.3785084e-10,3.3496803e-10,3.5316954e-11
0.00034306798,4.3771392e-10,3.2927389e-10,3.5313315e-11
0.00034285503,4.3642176e-10,3.265657e-10,3.5309138e-11
0.00034277397,4.3496248e-10,3.2132863e-10,3.5304763e-11
0.00034149786,4.3145576e-10,3.2026887e-10,3.529776e-11
0.00034145193,4.3112014e-10,3.1808337e-10,3.529177e-11
0.0003407626,4.3023052e-10,3.1698832e-10,3.5280997e-11
0.0003406476,4.2949672e-10,3.1680278e-10,3.5280796e-11
0.00034054203,4.29066e-10,3.156622e-10,3.527925e-11
0.00033876082,4.248396e-10,3.151292e-10,3.5277836e-11
0.00033866294,4.2396295e-10,3.132081e-10,3.52777e-11
0.00033848858,4.2049758e-10,3.129776e-10,3.526889e-11
0.00033794768,4.1239429e-10,3.1246106e-10,3.5252076e-11
0.00033581728,4.11351e-10,3.1181627e-10,3.5247905e-11
0.0003343218,4.10456e-10,3.1109448e-10,3.524414e-11
0.0003332977,4.0955825e-10,3.0779754e-10,3.524347e-11
0.00033306767,4.0746148e-10,3.071208e-10,3.524293e-11
0.00033197677,4.035333e-10,3.0228206e-10,3.522069e-11
0.00033190395,3.9945017e-10,3.019732e-10,3.5219012e-11
0.000330903,3.9892176e-10,3.0134376e-10,3.5216458e-11
0.00033081247,3.9682724e-10,3.0123626e-10,3.5207455e-11
0.00033078532,3.930848e-10,3.0011396e-10,3.5200072e-11
0.00032987588,3.9129397e-10,2.9934788e-10,3.518396e-11
0.00032958717,3.9105075e-10,2.9742367e-10,3.5172355e-11
0.00032900777,3.8942516e-10,2.9378538e-10,3.5155386e-11
0.00032900652,3.8904133e-10,2.921487e-10,3.5151628e-11
0.00032866906,3.8539802e-10,2.8712877e-10,3.5151628e-11
0.00032809377,3.8334017e-10,2.8702418e-10,3.5146133e-11
0.00032744298,3.8263961e-10,2.7824537e-10,3.5107944e-11
0.00032603487,3.8076273e-10,2.7760713e-10,3.5100978e-11
0.00032602585,3.7860393e-10,2.7549776e-10,3.509984e-11
0.0003242157,3.778025e-10,2.7528343e-10,3.509864e-11
0.00032412665,3.7558956e-10,2.7301722e-10,3.509589e-11
0.00032348806,3.728231e-10,2.7192482e-10,3.508806e-11
0.00032198423,3.702465e-10,2.7145533e-10,3.507943e-11
0.00032124537,3.7012432e-10,2.7077426e-10,3.5078628e-11
