,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7
ADAM8,3.771053e-06,2.943947e-09,6.067941e-06,2.4802722e-09,2.32166e-09,6.097674e-07,3.748133e-09,5.3067134e-10
ITIH2,4.1839426e-10,6.293558e-05,0.001029763,8.5328385e-05,9.747076e-05,3.042023e-10,5.73925e-06,2.3668862e-09
KIN,0.00027263738,6.2176697e-10,3.5982226e-10,1.6178911e-10,5.6937066e-10,3.0271263e-09,6.1982736e-10,3.0391464e-10
PIGF,3.4313554e-05,1.262835e-06,3.5243444e-05,3.2505843e-06,1.8298257e-07,1.2186768e-05,2.8579725e-06,4.051255e-06
ANKAR,2.9218343e-05,3.8612097e-08,1.6982634e-05,4.985928e-06,1.5599506e-08,6.724229e-05,2.4766901e-08,9.581906e-07
INPP1,6.5704095e-11,1.4975325e-10,1.06688554e-10,3.4645755e-11,1.3374803e-10,5.6897084e-11,0.0009620143,8.03891e-11
MFSD6,0.00037771574,4.3614795e-10,3.0727842e-10,1.0292204e-10,3.8783812e-10,2.5061211e-10,4.4782825e-10,2.4124494e-10
RNF144A,1.810746e-05,5.6958496e-09,1.0657573e-09,6.854168e-06,4.283761e-09,2.8181745e-05,5.116186e-09,8.349927e-05
ASAP2,2.0276691e-10,9.084038e-10,0.0016833369,1.6442316e-10,8.5797697e-10,1.214464e-09,9.448266e-10,8.046323e-10
ADAM17,0.0005567967,2.212413e-09,2.8234148e-05,1.0367551e-09,2.3667464e-09,5.3890276e-10,2.5124782e-09,3.09502e-09
FLI1,0.0005919847,4.3132578e-10,2.1073568e-10,1.144182e-10,3.682056e-10,8.8118214e-11,4.465233e-10,5.669486e-10
TMEM45B,7.847164e-11,1.8574069e-10,0.00057158776,4.3615358e-11,1.6644194e-10,7.099295e-11,1.9309113e-10,9.474826e-11
WWC2,3.8790324e-10,3.2692418e-09,2.0210098e-09,6.377719e-10,3.5272827e-09,0.0011425973,3.3022627e-09,0.000102208316
CENPU,1.4121942e-05,3.9344243e-07,1.2585842e-05,5.7085094e-07,3.717706e-07,6.6063643e-10,8.607533e-07,7.452048e-09
ACSL1,0.00044890997,2.5183208e-10,1.6555794e-10,6.661212e-11,2.2368862e-10,7.283344e-11,2.605223e-10,1.3924367e-10
AMN1,0.00010103817,3.2518908e-09,3.9496994e-05,1.37804345e-05,2.6425133e-09,6.057063e-05,3.4680632e-09,9.1668e-10
BICD1,0.00048631153,7.1034054e-09,0.0004636082,5.925812e-06,9.042072e-09,6.89003e-06,8.537576e-09,7.180857e-05
SAV1,6.96075e-10,2.6736067e-05,5.968465e-05,8.179921e-06,3.22469e-05,2.5587631e-05,2.7439484e-05,3.312053e-05
CCDC122,1.1719038e-09,5.8482897e-08,6.206645e-06,8.0030196e-07,3.8456335e-07,1.4925547e-05,2.6560011e-08,1.1183371e-08
SERP2,1.1920376e-09,2.4160562e-09,5.547774e-10,2.039547e-09,2.4230846e-09,3.2737695e-05,2.2107847e-09,9.9472145e-06
NBAS,0.0005284604,9.845469e-09,0.00013014005,1.0158168e-05,1.5528084e-08,0.00010485097,1.0036418e-08,2.2867718e-05
ZNF385D,6.4874267e-10,1.0702204e-09,6.694829e-10,1.7537173e-10,8.6523905e-10,2.309962e-05,1.2022556e-09,0.0008998755
GABRA2,3.6511238e-10,1.4341714e-09,2.3907432e-05,3.1389405e-10,1.2996186e-09,1.4672881e-10,1.7065773e-09,2.4525843e-06
SACS,7.226696e-06,2.341473e-08,8.939051e-08,1.8942145e-06,1.4004474e-08,1.2900234e-06,1.0168593e-06,1.0043662e-05
CENPJ,8.623723e-06,4.5017396e-06,3.1894363e-06,1.6500123e-06,4.4455946e-06,3.7146512e-07,2.1652422e-06,4.6907708e-06
FBXO4,2.7932581e-05,2.07958e-08,7.5151916e-06,4.109496e-06,1.10728315e-08,1.1594621e-05,1.3560146e-08,3.236695e-06
TMEM267,0.00012167857,1.5942557e-09,2.1762735e-05,3.9066686e-06,1.3594115e-09,0.00029395724,1.6516e-09,8.249274e-10
CCL28,1.3222662e-10,3.294542e-10,0.0004457142,9.341285e-11,2.9556427e-10,1.254186e-10,3.401262e-10,1.582953e-10
PARP8,0.0013424841,3.5184114e-10,3.089922e-10,1.0303773e-10,3.0803185e-10,1.3367049e-10,3.6740655e-10,1.6257483e-10
GFRA1,1.0695899e-09,7.904534e-07,7.378259e-10,1.3212227e-06,6.572641e-07,2.3998496e-06,1.8169673e-06,1.637849e-05
CACUL1,0.00013994076,1.6338534e-09,1.6777976e-09,3.4909515e-06,1.3938803e-09,0.00036221725,1.7121493e-09,1.136145e-09
DST,1.9636431e-10,0.0056617907,6.980135e-10,1.2895755e-10,5.790378e-10,0.00031868825,6.588245e-10,3.2935177e-10
BEND6,1.7670475e-06,3.264771e-07,1.7527009e-06,4.80652e-07,3.1523746e-06,9.620711e-07,4.1965447e-07,1.127424e-05
TIAL1,0.00059642945,2.802272e-10,2.0497362e-10,6.783555e-11,2.5275215e-10,1.133508e-10,2.882465e-10,1.5018489e-10
BAG3,1.0193758e-10,2.109959e-10,1.4297624e-10,5.1179963e-11,1.8858617e-10,7.774448e-11,0.0011882769,1.1489758e-10
AP1S3,6.62264e-10,4.127683e-09,3.0799773e-05,2.9140784e-07,4.520749e-09,5.089737e-07,4.169287e-09,5.304993e-10
RABGAP1L,0.0028544196,2.0364799e-09,0.00040327638,2.3146562e-09,1.7278041e-09,0.00010762547,2.1942372e-09,7.157149e-10
MZT2B,6.0288406e-11,1.3746404e-10,9.554184e-11,3.1939392e-11,1.2285963e-10,5.2662368e-11,1.4140814e-10,0.002359148
FAM168B,2.64892e-05,5.097715e-10,3.9454276e-10,2.1391185e-10,4.4040036e-10,0.00032495678,5.366861e-10,2.8881006e-10
PTPN14,2.9469344e-10,2.645206e-09,0.00019971245,3.3761388e-10,3.0550318e-09,0.00065712415,2.9817586e-09,0.00020776833
AC093838.4,6.835365e-05,2.1946048e-06,7.0567636e-05,5.740011e-06,3.3189158e-06,3.660191e-05,7.735344e-06,8.7757695e-07
MGAT5,0.0019013537,1.2375504e-09,0.000941646,2.4195106e-05,1.0509688e-09,2.2023075e-10,1.3548815e-09,4.830454e-10
TMEM163,8.1016704e-10,1.0268463e-09,0.0012585795,3.2301295e-10,8.627589e-10,0.00013567171,1.0642581e-09,3.1437936e-10
GPATCH11,1.9273692e-05,4.4031747e-09,1.4279891e-09,1.2281396e-06,3.5069099e-09,3.1562445e-07,4.2528243e-09,2.4975225e-06
HSPB8,1.6705513e-10,5.2600857e-10,2.851765e-10,1.0667044e-10,4.8666127e-10,2.2826014e-05,5.481593e-10,2.8603336e-10
GEMIN6,3.7647108e-06,1.22387255e-05,5.567302e-09,4.6271857e-06,1.662883e-05,1.0262934e-05,8.795925e-06,3.9808533e-06
RNF219,2.3248997e-05,1.9831557e-06,1.8276578e-05,4.54891e-06,1.4587654e-07,8.198555e-06,1.6163985e-06,2.054304e-06
CYSLTR2,2.6554279e-05,1.787724e-09,5.568977e-10,2.8400228e-07,1.5403592e-09,2.1852065e-10,1.7504231e-09,3.507855e-06
SETBP1,9.09625e-05,1.3961075e-09,4.028727e-10,4.3620585e-06,1.2408405e-09,0.001218068,1.3939097e-09,2.6747236e-09
ARL14EP,1.6906311e-05,3.5695897e-09,1.7760564e-09,6.212937e-07,3.142908e-09,5.15346e-06,3.496477e-09,1.3115866e-09
EPG5,0.00015010116,9.672339e-07,8.122111e-06,1.2675546e-05,7.678171e-08,8.695884e-05,5.2195674e-07,3.5081357e-06
PSTPIP2,9.933312e-05,2.8214842e-09,1.2123093e-09,4.2444134e-07,2.1170388e-09,7.090641e-07,2.8553586e-09,7.5651674e-10
ATP5A1,6.6683686e-11,1.5041653e-10,1.0519389e-10,3.5109617e-11,1.3437629e-10,5.919747e-11,1.5498922e-10,0.0021268884
HAUS1,2.3846862e-05,2.512355e-08,5.6659757e-09,6.996547e-07,1.0858539e-08,1.5344229e-05,2.248957e-08,3.892251e-06
C18orf25,0.00014110627,7.7416836e-08,3.1083666e-05,7.1260285e-05,1.3409402e-08,0.0003416715,1.1009376e-05,1.0481933e-05
SPC25,2.1383212e-06,1.20078e-05,3.3048577e-06,3.3196674e-09,1.34817665e-05,2.2608594e-10,7.1810723e-06,2.0365355e-06
PDK1,0.00010511749,1.7684809e-09,0.00018366188,2.3766219e-05,1.535396e-09,1.8239392e-10,2.1012811e-09,7.8727286e-10
PDE3B,0.00049743,3.265283e-10,1.9531135e-10,1.5177244e-10,2.7620492e-10,8.871149e-11,3.3903289e-10,1.5759728e-10
TCF7L1,5.023672e-10,2.7612919e-09,6.3667926e-10,2.3422794e-10,2.4911861e-09,7.821144e-05,2.84807e-09,0.0003239833
TGOLN2,7.1929046e-11,1.6414271e-10,1.1404019e-10,3.81777e-11,0.0022120886,6.6105336e-11,1.6904045e-10,8.6936104e-11
SH2D6,2.7189537e-09,6.237934e-10,2.487884e-05,1.4964503e-10,5.442286e-10,3.0914193e-10,6.974465e-10,2.2519249e-10
UHMK1,2.3239065e-05,2.7933469e-08,2.2286133e-05,2.7463007e-06,1.4271266e-08,9.526286e-06,4.626387e-08,3.998353e-09
ATG10,7.3148716e-05,1.203729e-05,0.0001350182,1.3292057e-05,1.6737593e-05,0.000109796034,1.3253437e-05,8.251423e-06
POC5,3.9258302e-05,8.9602645e-09,1.7175988e-05,3.5958767e-06,6.5018004e-09,1.897117e-05,8.602174e-09,1.981349e-09
SPOCK1,5.8706532e-06,6.402306e-09,1.6447655e-09,8.5632255e-06,7.644795e-08,2.1850648e-10,7.4011948e-09,0.00013519704
FAM151B,4.1214826e-06,5.9738777e-06,1.385432e-05,4.6396112e-06,9.569528e-06,5.0016708e-05,5.6155686e-06,2.9471116e-06
TADA1,2.8821298e-10,8.374361e-09,4.6053933e-10,1.8818151e-05,7.173697e-05,3.1534826e-05,4.9458464e-09,0.00024767566
GUCY1A2,1.433364e-10,5.0031324e-10,2.4230143e-10,1.1078165e-10,4.5473825e-10,0.00069319946,5.038335e-10,2.8166328e-10
CWF19L2,0.00028084553,6.886249e-09,2.1577933e-09,1.5609294e-05,7.1328947e-09,0.000136463,6.3107337e-09,1.4965233e-08
JMY,0.00010903463,9.124312e-09,1.5375033e-05,1.7818349e-05,5.6364744e-09,3.6981477e-05,1.0915019e-08,2.122412e-09
HOMER1,2.700127e-05,2.6146483e-05,2.6774263e-05,6.7430215e-06,3.8544425e-05,7.585212e-05,0.000100714155,0.00014889655
XRCC4,1.9805897e-09,6.3126204e-10,0.0008017753,2.432581e-10,5.464014e-10,1.7332462e-10,6.501412e-10,2.9717076e-10
SUV39H2,7.292328e-06,1.132312e-08,4.7430594e-06,4.5521102e-07,7.651457e-09,5.8028336e-06,9.8925845e-09,2.0383841e-09
DCLRE1C,8.1195045e-05,1.6892361e-08,9.490499e-05,1.0763168e-05,9.393913e-09,4.241694e-05,1.7950882e-08,1.5151019e-09
RPP38,3.5594546e-06,7.653012e-07,3.2276816e-08,6.940861e-07,1.4610243e-06,1.1736207e-05,1.2255765e-07,1.690212e-09
NMT2,3.2254342e-05,1.6067627e-09,7.1333944e-10,8.265619e-07,1.3042424e-09,0.0001198257,1.6904569e-09,5.0764853e-10
ZSCAN1,2.8582506e-10,1.6515904e-09,3.7089531e-10,2.491755e-10,1.5300695e-09,2.2524118e-05,1.5123764e-09,1.8111596e-06
ZNF837,6.0118754e-07,6.1128174e-09,2.4806945e-06,3.3335027e-07,4.9367985e-09,9.196696e-06,5.871434e-09,1.1767508e-09
USP12,0.00039848743,2.765287e-09,8.431881e-06,3.5039478e-09,2.6025324e-09,8.9818886e-10,3.3453722e-09,1.2267944e-08
CCDC50,4.2978351e-10,5.979474e-10,5.6400845e-10,0.00038615856,5.11274e-10,4.077004e-05,6.3698535e-10,3.4742187e-10
CAMK4,0.000295872,2.433203e-10,1.5028088e-10,8.5795364e-11,2.1018091e-10,7.323491e-11,2.5327235e-10,1.2268306e-10
TRIM36,7.692581e-06,2.0790716e-09,3.1632146e-05,1.084204e-09,1.7135737e-09,1.7325852e-10,2.3758058e-09,5.6609284e-10
ZFP36L2,1.9040416e-10,3.15605e-10,2.3821434e-10,0.0017739671,2.801593e-10,1.2460362e-10,3.2705125e-10,1.6506921e-10
PAN3,0.002262852,2.8572327e-09,0.000121604084,3.3052623e-09,2.4445406e-09,0.00090263964,3.050851e-09,1.1184581e-09
PLEKHH2,5.858175e-10,4.5933155e-09,0.00011111454,1.4146728e-09,6.371266e-09,0.0002560549,4.894467e-09,9.281479e-05
PFKM,8.277141e-06,1.994979e-08,8.114023e-07,1.4363528e-06,2.0938888e-08,1.4038941e-05,1.4691602e-08,1.2157272e-05
TMEM123,7.145183e-11,1.5862292e-10,1.1200181e-10,3.7005704e-11,1.413515e-10,6.392135e-11,0.004496982,8.347529e-11
SPEF2,1.9228472e-05,2.2339028e-09,1.3397303e-09,9.958114e-07,1.8543139e-09,6.520293e-05,2.1490651e-09,6.5037686e-10
SPARCL1,7.10783e-11,1.620739e-10,1.0921506e-10,3.740437e-11,1.4485625e-10,5.8614585e-11,1.6682589e-10,0.007976695
MBNL1,0.0012721056,0.0072184317,3.4180148e-10,1.7034155e-10,4.5227733e-10,2.4437374e-10,5.608097e-10,2.884247e-10
NADK2,6.186511e-06,1.9410281e-07,1.0818172e-05,3.1524828e-06,8.043109e-08,1.5938547e-05,4.9104057e-07,3.0786227e-09
GPD1L,5.6546298e-05,3.8164125e-09,1.3255174e-06,2.3179557e-06,2.7405611e-09,1.1360737e-05,3.7856296e-09,1.0141556e-09
GJA1,6.1597914e-11,0.0008784961,9.7819114e-11,3.265867e-11,1.2618429e-10,5.4545042e-11,1.4517101e-10,7.551857e-11
SLC30A6,6.886952e-05,1.3864277e-08,3.5854755e-05,5.4034635e-06,8.79764e-09,3.838445e-05,1.6388572e-08,5.820977e-09
RASGRP3,9.440327e-05,1.4412601e-09,5.590016e-10,2.9391206e-10,1.0635134e-09,2.0708898e-10,1.5037442e-09,8.6525775e-05
SAR1B,1.421328e-10,2.5685828e-10,1.9284233e-10,6.3879665e-11,2.2797524e-10,1.0674452e-10,0.0017836933,1.3309376e-10
GPR180,4.1353076e-05,9.082211e-08,4.3958033e-05,6.537468e-06,5.7528896e-06,1.1532271e-05,8.4720774e-08,6.759101e-07
WDR78,1.6159398e-09,6.535061e-08,3.2945536e-05,5.820245e-07,2.0308646e-06,6.1307066e-05,3.993607e-08,3.1570528e-06
ANKRD22,1.2136581e-09,2.2377622e-09,0.00023316976,1.8133916e-05,2.0244164e-09,9.997622e-11,2.1229465e-09,5.150413e-10
FARP1,2.0670227e-10,7.8270773e-10,6.331275e-10,1.8770337e-10,7.343791e-10,0.0013824756,8.0246976e-10,5.5939414e-10
IFIT5,8.314832e-06,2.0167205e-05,7.1732247e-09,7.942327e-06,3.1552543e-05,2.2647248e-06,1.908668e-05,3.0019944e-05
SLC16A12,4.2284385e-09,3.449718e-08,5.2792863e-09,1.1470517e-05,5.4050173e-09,1.5733758e-05,9.601024e-07,1.915559e-05
PANK1,1.7762623e-06,3.6168268e-07,6.094782e-06,5.9467493e-07,2.3531281e-07,4.0428836e-06,2.5238975e-07,5.6927214e-09
UTRN,0.0005046328,0.004676311,3.8195055e-10,2.2498857e-10,7.0780304e-10,5.940651e-05,8.7552837e-10,6.998184e-10
PTPRK,2.07674e-10,8.7626184e-10,0.00019072478,1.9409807e-10,8.0329976e-10,0.0033272079,9.306326e-10,5.1708865e-10
ZNF117,1.1391401e-06,3.8538246e-07,1.0064143e-05,4.0330463e-07,3.2954236e-07,2.1098688e-06,6.4621946e-07,4.243333e-07
RAB3C,4.468226e-09,2.3544233e-09,2.7073586e-06,6.0069316e-10,1.7071958e-09,1.6347747e-05,2.6671734e-09,1.8648538e-05
MARVELD2,2.2386705e-10,2.6455844e-09,7.985745e-05,1.2930811e-09,2.6479976e-09,5.2748583e-05,2.6991793e-09,5.413278e-10
RAD17,6.1655344e-05,3.957317e-08,3.125673e-05,8.684898e-06,3.277466e-08,5.2975996e-05,2.6064084e-08,9.554522e-09
MED21,6.6843672e-06,6.4136723e-09,8.935242e-06,1.4377246e-06,4.987842e-09,1.1590387e-05,8.351041e-09,1.0807292e-09
PLOD2,0.00052954507,2.31349e-10,1.5664578e-10,5.502215e-11,2.0940223e-10,1.1201228e-10,2.3917496e-10,1.254167e-10
STK32B,3.4627344e-06,3.1125594e-06,1.7646165e-05,5.729635e-10,3.571449e-07,7.764328e-05,2.7177864e-06,2.635311e-05
NRSN1,1.05803796e-10,3.5594508e-10,2.3177256e-10,7.219308e-11,3.217242e-10,3.4513585e-05,3.6389988e-10,1.5704546e-10
ADGRA3,1.6708222e-10,6.7072525e-10,6.7474602e-06,1.7706639e-10,6.3098876e-10,0.0004303582,7.008216e-10,3.0354794e-10
CPB1,6.0310944e-11,1.3785578e-10,9.58781e-11,0.006521646,1.2314914e-10,5.286707e-11,1.419448e-10,7.33869e-11
SREK1IP1,7.124294e-11,1.6153319e-10,1.14744714e-10,3.74745e-11,0.0016041128,6.6026705e-11,1.6656326e-10,8.536948e-11
CWC27,4.375126e-05,8.0790175e-10,9.1653835e-10,5.838142e-10,6.905514e-10,0.0005253845,8.3005064e-10,4.4977827e-10
MR1,3.5592428e-05,4.741103e-09,5.538909e-06,1.4658841e-06,3.4358998e-09,8.79793e-06,5.342332e-09,1.7348478e-09
SRP19,7.1155123e-06,1.9158047e-06,7.74175e-06,2.1542044e-06,2.2747706e-06,1.28232605e-05,1.1752857e-06,1.714925e-06
CENPH,1.0253806e-05,9.463654e-09,5.0828053e-09,5.2626126e-07,5.599143e-09,3.6659878e-06,8.376949e-09,1.7480276e-09
CDYL,0.0005635916,4.921981e-09,0.00029841615,6.7538463e-06,4.636216e-09,1.0507724e-09,5.8528844e-09,5.830848e-06
CARHSP1,6.854674e-11,1.5554953e-10,1.08643705e-10,3.596773e-11,1.3875162e-10,6.115715e-11,0.0029655548,8.335819e-11
BANK1,0.00036167615,3.3669814e-10,2.8202937e-10,1.2630733e-10,2.960088e-10,1.07399055e-10,3.5029035e-10,1.67429e-10
TXNDC11,4.0189938e-05,6.5061506e-10,5.266832e-10,3.9466017e-10,5.5575067e-10,0.00031244112,6.855396e-10,3.3478598e-10
ANAPC1,9.876306e-05,2.9603678e-08,6.7478686e-05,1.1553373e-05,2.2916694e-08,6.822867e-05,2.9601814e-08,2.1153445e-08
CAST,9.555842e-11,1.9756763e-10,1.4387161e-10,4.7000324e-11,1.75842e-10,7.9672734e-11,0.004982238,1.0403381e-10
CETN3,4.9554665e-06,3.6270544e-09,1.054773e-06,5.409251e-07,2.8067988e-09,1.4720229e-06,3.382728e-09,1.0389445e-09
SMARCA5,6.7539724e-05,9.282962e-06,6.2090367e-06,1.1315484e-05,1.1404842e-05,2.9652068e-05,9.310198e-06,1.5800822e-05
BMP6,1.3608617e-05,1.4009649e-09,5.90607e-10,3.6315936e-10,1.0968252e-09,1.5542202e-10,1.8347426e-09,4.9978324e-05
RASSF3,0.0005554336,3.0786405e-09,5.3879983e-05,2.6542377e-05,2.5065048e-09,4.469033e-10,3.4686587e-09,1.2563416e-09
HNRNPU,6.5141816e-11,1.4606844e-10,1.02222036e-10,0.00053153984,1.303344e-10,5.620183e-11,1.5044206e-10,7.777592e-11
RANBP2,0.0005762389,1.663545e-08,0.00016060361,2.90202e-05,2.0830576e-08,6.2481936e-06,3.6401342e-08,3.084239e-05
AHCTF1,0.00018466402,1.488218e-07,6.788015e-05,1.723182e-05,3.2335667e-08,5.4083175e-05,1.4611979e-05,8.198356e-05
MERTK,0.00027359094,1.7697767e-09,3.990443e-10,2.1242801e-08,1.372307e-09,2.3437943e-10,1.7237883e-09,6.3787966e-06
TMEM87B,1.7865823e-05,0.0018919192,7.186345e-05,2.6047012e-10,7.557784e-10,4.0064735e-10,9.504477e-10,4.0691164e-10
PTPRR,2.8573238e-10,1.7031045e-09,0.00086670177,4.7403146e-06,1.4014647e-09,4.6318474e-10,1.8947246e-09,5.9093375e-10
NR4A2,3.2100845e-05,1.5231942e-06,2.5722562e-09,6.3474295e-06,1.3416769e-06,8.404183e-10,5.8710007e-06,3.97533e-06
CCDC148,2.3041102e-10,2.0736852e-09,4.2187232e-05,3.0062156e-10,2.210709e-09,0.00011522614,2.030147e-09,7.459851e-10
PLA2R1,2.8791738e-10,1.4300332e-09,0.00019657383,4.1908435e-10,1.5861907e-09,1.4568363e-10,1.5517417e-09,1.1795115e-05
RBMS1,0.00010722684,4.767525e-10,3.1375877e-10,1.4730955e-10,4.1264606e-10,1.08900756e-10,0.0032781106,3.8875206e-10
CD96,0.00037128487,2.0939465e-10,1.3745749e-10,6.131542e-11,1.8337482e-10,6.8753885e-11,2.1733268e-10,1.06602914e-10
SLC25A27,3.6712422e-10,2.2868347e-09,6.696719e-10,4.5773696e-10,2.1432363e-09,2.1846996e-05,2.1275433e-09,6.7752517e-06
ADGRF1,1.3986708e-10,4.575205e-10,4.70367e-05,1.0923047e-10,4.202041e-10,1.0519048e-10,4.971551e-10,1.9672496e-10
ADGRF4,1.5379276e-10,6.420927e-10,2.4572679e-05,1.7035065e-10,6.3455163e-10,1.0026133e-10,6.9232e-10,3.1101557e-10
FAM49B,0.0015503028,5.038758e-10,5.83023e-10,1.3632744e-10,4.4391543e-10,1.9424103e-10,5.27884e-10,2.2483886e-10
ASAP1,0.00053967896,0.003570232,5.1318894e-10,2.6027047e-10,9.817298e-10,2.0164422e-10,1.2282946e-09,0.0013486758
TRAPPC8,0.00035217692,1.2418065e-09,1.0832201e-09,3.899856e-10,1.0999069e-09,4.9483857e-05,1.2799922e-09,6.151142e-10
FAM81B,4.2697848e-10,5.583796e-09,4.824515e-06,1.8740869e-09,5.518585e-09,4.172655e-06,4.4862696e-09,7.9945256e-10
LINC00467,8.6209275e-06,4.91758e-09,3.702845e-05,3.3606075e-06,3.8768304e-09,2.6821286e-05,4.8462736e-09,8.3113105e-10
LPCAT1,8.267863e-06,9.622293e-10,4.5126142e-10,7.894366e-10,7.9399554e-10,1.2492393e-10,9.730631e-10,7.033982e-10
NMRAL1,9.1375386e-11,0.0010180373,1.3463694e-10,4.4520745e-11,1.670698e-10,7.977111e-11,1.9400814e-10,9.760032e-11
UBALD1,1.3614817e-06,1.2513976e-06,1.902411e-05,1.1686182e-09,1.2161057e-06,6.751663e-06,4.833201e-06,1.0018856e-05
ING1,1.9358824e-06,3.3153444e-06,4.2272288e-07,1.7906958e-06,3.0840993e-06,2.0170617e-06,4.1766953e-06,5.3022463e-06
ADPRHL1,2.2075447e-07,2.617145e-07,5.839412e-06,8.509471e-08,8.37492e-07,4.575066e-06,7.699512e-07,7.882278e-08
CMTM7,0.00014937787,5.7133426e-10,3.450662e-10,4.0833206e-10,4.802782e-10,0.0011272187,5.9521194e-10,2.7214012e-10
FBXL2,2.489931e-10,4.18868e-09,0.00027015476,6.11846e-10,9.681817e-09,0.00022216476,4.773196e-09,1.1560812e-05
UBP1,1.0329102e-09,3.7314896e-10,2.5021615e-10,1.2380977e-10,3.2407377e-10,0.00031307674,3.8841408e-10,2.055166e-10
RMND5A,4.282462e-09,2.4827191e-09,0.00024644836,3.772036e-09,2.2058442e-09,7.318605e-05,2.4534015e-09,0.0010024266
CD8A,0.00020606813,1.5137204e-10,1.04317555e-10,3.623365e-11,1.3514559e-10,5.83451e-11,1.5632254e-10,7.983291e-11
RPIA,2.8577833e-05,1.1240759e-06,2.9450344e-05,4.6233395e-06,6.7539975e-07,1.4024663e-05,1.6546137e-06,1.5321848e-06
PTPRD,1.1571267e-09,5.2820863e-09,5.8059855e-09,6.273336e-06,6.254915e-09,0.00075960247,5.206636e-09,1.2757077e-05
LURAP1L,7.2699506e-11,1.7832244e-10,1.2530121e-10,3.9726476e-11,1.5987647e-10,1.0050833e-10,0.0010113438,9.118422e-11
CNKSR3,1.4529566e-10,4.738967e-10,2.9791422e-10,9.450568e-11,4.2196624e-10,0.0018160553,5.0408533e-10,3.047633e-10
GTF2E1,5.529609e-06,5.504173e-09,5.307564e-06,6.152489e-07,3.9427817e-09,4.122292e-06,6.2624115e-09,1.2992394e-09
CFDP1,1.3097436e-10,0.0042813704,1.7916897e-10,5.933414e-11,2.211585e-10,1.25556e-10,2.585896e-10,1.3082954e-10
ZDHHC7,0.0005717614,4.81646e-10,6.3471745e-10,1.1604836e-10,4.416133e-10,2.2065542e-10,4.936928e-10,2.2091988e-10
JAZF1,0.0013309612,1.0002186e-09,6.3542727e-10,3.4743247e-10,8.516688e-10,0.0005916077,1.0355852e-09,3.800502e-10
CMIP,0.001284242,2.9157434e-09,0.00026423135,5.7506017e-10,2.3856275e-09,8.5120927e-10,3.4827594e-09,7.3422652e-06
KCNJ16,1.01741206e-10,3.2087052e-10,1.8834208e-10,6.822274e-11,2.8751843e-10,2.2478218e-05,3.286032e-10,1.4561556e-10
PID1,0.00011158348,1.0157533e-08,5.3502663e-05,4.1107483e-05,6.7311956e-09,2.909903e-10,1.7758031e-08,0.00015407054
TRIP12,1.2843455e-05,7.8726986e-10,9.809307e-10,1.8913081e-10,6.6469497e-10,1.8156029e-09,0.0027101357,3.7652848e-10
FBXO36,7.369442e-06,1.1900284e-07,5.5916567e-05,3.314418e-06,1.6907819e-06,7.113345e-05,5.03785e-08,2.4059348e-09
KCTD15,3.6025303e-09,2.7704026e-09,2.4411522e-06,3.416809e-10,2.056924e-09,1.5192682e-10,3.0578768e-09,9.289533e-06
MCOLN2,3.0025585e-05,3.0920916e-10,1.8752983e-10,1.188772e-10,2.632782e-10,8.751756e-11,3.211491e-10,1.4984268e-10
DDAH1,8.4272124e-11,2.1481052e-10,1.5322503e-10,5.090212e-11,1.9545779e-10,0.00037025148,2.2267847e-10,1.2838108e-10
SREK1,7.128902e-11,1.5728348e-10,0.0015249668,3.7033456e-11,1.40202e-10,6.1611306e-11,1.6201268e-10,8.381064e-11
CHD1,0.0015581044,3.5485794e-09,4.0081805e-09,2.020319e-06,4.1517176e-09,1.3180191e-09,3.779843e-09,8.033277e-09
HS2ST1,0.00013643425,1.3110008e-06,0.00022599287,1.8918488e-05,3.368427e-06,3.2729076e-05,1.2873646e-05,2.9142231e-05
MSI2,0.00047968145,1.991617e-09,9.399157e-05,5.9456984e-06,1.6835614e-09,0.0011170012,2.1473852e-09,7.684111e-10
CACNA2D1,1.0699632e-09,7.2850326e-09,9.0610374e-05,1.2066919e-09,8.084263e-09,5.4574634e-06,1.026234e-08,0.0003574671
ZUFSP,3.388437e-05,2.2963754e-06,2.2693028e-05,2.6948624e-06,1.5152083e-06,6.9989196e-06,4.8770903e-06,9.537334e-07
GDPD1,2.520194e-05,4.8551e-09,2.9645058e-05,3.9321324e-07,3.5673913e-09,2.5511366e-05,4.9562434e-09,1.27102e-09
NUS1,1.7091445e-05,1.5661863e-06,2.7306947e-05,3.581079e-06,3.1881513e-07,7.5121247e-06,5.9254894e-06,4.4825578e-07
PPP2R5E,0.0011646715,9.7830775e-09,0.00030671048,1.2071295e-05,2.22329e-08,0.00028902225,9.6758175e-09,4.8209138e-08
GRAP,6.068213e-06,5.7175065e-10,2.8102953e-10,1.7598425e-10,4.617205e-10,1.07855606e-10,5.814305e-10,1.3276016e-09
AK5,1.653141e-09,8.167974e-09,9.0292335e-05,7.5208704e-06,1.2851522e-08,2.9172886e-10,5.145035e-09,9.351313e-09
CABYR,5.8186095e-10,6.0999126e-09,9.749767e-10,2.377246e-10,4.582439e-09,1.3145533e-05,4.6454396e-09,2.0899655e-05
IMPACT,3.547519e-06,8.4944753e-07,7.3570477e-06,1.6639204e-07,1.2776435e-07,6.8759696e-06,4.059471e-07,8.563466e-07
