,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15
NIFK-AS1,4.1562027e-05,1.247359e-09,3.92329e-10,3.0919795e-10,1.2025929e-09,1.1553141e-09,9.811814e-10,1.1103704e-09,6.909137e-10,9.538147e-10,1.0181638e-09,1.0642054e-09,4.3647502e-10,1.9218835e-10,4.854081e-09,0.002899163
AC007563.5,5.268771e-10,5.004758e-09,2.3939451e-06,2.2148877e-05,1.8504277e-05,1.5550572e-09,5.014733e-09,7.479545e-09,2.476533e-09,4.647341e-05,3.344198e-09,4.8415707e-09,3.941167e-06,1.4350117e-05,1.2858185e-09,4.7147825e-08
ZEB1-AS1,1.0313098e-09,1.7062161e-09,1.3801604e-06,1.6442451e-05,2.8817686e-09,9.913868e-10,1.8224134e-09,1.7932393e-09,1.8576275e-09,2.337826e-09,1.3638629e-09,1.6096554e-09,5.699895e-08,1.8824547e-10,1.4785205e-09,1.5370779e-09
NDUFA6-AS1,1.0238131e-09,1.0065212e-08,3.659444e-05,1.4081119e-06,7.57424e-05,2.235284e-09,1.1096553e-08,2.0249812e-08,3.3658274e-09,7.135916e-05,6.4802954e-09,1.8449379e-08,1.1021315e-06,6.4945816e-05,2.5627311e-09,3.375935e-05
RP4-669L17.10,5.0540716e-10,6.334648e-09,6.903316e-06,3.9648682e-10,4.9602654e-08,2.2002973e-09,5.1119238e-09,6.802868e-09,2.1692926e-05,1.07834285e-05,5.948105e-09,1.0128262e-08,5.6320795e-07,3.3911538e-06,1.871647e-09,2.4608898e-06
HAND2-AS1,1.1547324e-09,3.0511377e-08,1.5588458e-06,4.1963733e-05,4.263871e-05,3.3164904e-09,1.5267906e-08,1.8042988e-07,2.4078766e-09,3.8289138e-05,6.4230257e-09,1.2772932e-08,4.2028314e-06,1.6839374e-05,3.5471652e-09,7.176478e-06
NR2F1-AS1,4.6433803e-07,7.977866e-05,3.2474015e-10,0.0001297054,3.1522075e-05,8.585378e-06,1.4734764e-08,3.494891e-05,3.2948425e-05,2.5199279e-08,6.194436e-09,1.1365943e-08,1.8731972e-09,3.624728e-05,1.639739e-08,9.155374e-06
CDKN2AIPNL,3.7192433e-06,9.988042e-06,6.6802275e-09,7.3616866e-06,2.5594978e-05,3.9803754e-06,3.1862076e-06,9.855047e-06,1.500086e-09,6.719555e-07,7.5274147e-06,3.6208976e-06,2.5096108e-06,1.2269612e-05,7.049872e-06,5.119674e-06
BMS1P10,3.1900077e-10,1.1025408e-09,0.00013987471,0.00042304417,1.6304601e-09,5.791648e-10,1.16396e-09,1.1572725e-09,0.0009773656,1.4008447e-09,9.188454e-10,1.1012126e-09,3.2462436e-10,1.3719477e-10,7.7196316e-10,1.0939587e-09
SMG1P1,8.2674245e-07,1.1843945e-07,4.189088e-05,1.79233e-05,8.82799e-05,8.726346e-09,5.5410696e-06,7.777982e-06,5.070836e-09,6.5492655e-05,9.9932144e-08,7.4214768e-06,5.0531708e-06,1.0293762e-05,7.412129e-09,1.8368823e-05
GS1-124K5.4,5.6937505e-10,1.060332e-08,3.4000886e-06,1.267761e-09,4.444713e-06,2.0153397e-09,9.892509e-09,1.6247053e-08,2.7080193e-06,5.484972e-06,5.924147e-09,1.871277e-08,5.8549335e-07,1.7105167e-06,2.5763953e-09,2.5706024e-06
LINC01358,4.9148585e-10,5.1845475e-09,2.7302262e-05,2.448619e-09,2.297402e-05,1.4918429e-09,5.396879e-09,7.344327e-09,1.0358687e-05,5.351593e-05,3.7013228e-09,6.8941604e-09,6.6374423e-06,1.5063597e-05,1.1830431e-09,7.2994535e-06
AL163953.3,1.687976e-09,1.6269134e-08,5.9809267e-05,5.534608e-05,0.00011887144,3.2040528e-09,2.7836245e-08,4.0978684e-08,2.7028476e-05,0.00014218153,9.062929e-09,3.213283e-08,7.832343e-06,9.058804e-06,2.5989508e-09,4.5798613e-05
RP11-305L7.3,1.6733458e-09,5.66348e-09,1.117972e-05,1.4771394e-09,7.820632e-06,1.915166e-09,5.765101e-09,8.2679135e-09,3.065002e-08,1.6002516e-05,4.3059525e-09,8.866387e-09,3.9657135e-07,6.910107e-06,1.4282069e-09,1.958941e-06
CECR7,4.782553e-10,1.6891193e-09,9.612682e-06,3.6348703e-07,3.3688394e-09,8.4996327e-10,1.8054468e-09,1.8547739e-09,1.639416e-09,2.9672858e-09,1.3632699e-09,1.7464579e-09,3.2581413e-06,2.2706825e-10,1.4031043e-09,1.6946052e-09
RP4-803J11.2,6.3411365e-10,5.1202083e-09,7.4925497e-06,7.5776446e-10,3.7358336e-06,1.6267792e-09,4.4788484e-09,6.8445556e-09,1.8950501e-09,4.789272e-06,4.076545e-09,8.035468e-09,2.2244808e-09,1.0426481e-05,1.7598535e-09,1.4803874e-07
AP000476.1,7.577659e-10,3.3461571e-09,2.9518755e-05,7.799858e-06,1.2000843e-08,1.8501453e-09,4.589506e-09,4.2465995e-09,1.1667141e-09,1.9380233e-08,3.9288786e-09,4.2276156e-09,1.1528053e-06,8.502016e-10,1.9828275e-09,4.2992885e-09
LINC00959,9.0742885e-10,6.4041865e-09,2.0695723e-05,1.1204793e-05,3.2699467e-05,1.709418e-09,7.1426696e-09,1.029298e-08,3.3174015e-09,3.3034856e-05,4.0942485e-09,8.712076e-09,2.6554035e-06,1.9028574e-05,1.7451326e-09,1.2355517e-05
RP11-356I2.4,2.1911832e-10,7.542504e-10,0.00021511663,2.6056107e-10,1.117098e-09,4.1013984e-10,6.7125505e-10,8.0059087e-10,2.691328e-10,1.0748723e-09,6.305449e-10,7.6971807e-10,2.1587802e-10,2.0946536e-06,3.9709225e-10,9.2692665e-10
SHISA9,8.948868e-10,3.5241827e-09,4.9410264e-06,7.140963e-10,7.1798083e-09,1.5676692e-09,2.8529688e-09,3.9140464e-09,9.432923e-10,9.119458e-09,2.8837095e-09,3.9137777e-09,1.9527382e-09,0.00014509424,2.2269049e-07,8.2287395e-09
AC007386.2,1.5296435e-09,4.2698853e-09,6.514413e-05,2.3442783e-09,7.5335583e-07,2.2439939e-09,6.412254e-09,5.5253047e-09,1.557391e-08,1.5682705e-05,5.308103e-09,6.3593197e-09,3.1782383e-06,7.070164e-10,2.8704843e-09,7.374197e-09
KIFC1,6.8607336e-10,3.1288553e-07,2.6409023e-06,1.8013948e-09,4.3897644e-06,1.24188295e-08,1.1468685e-06,5.5177173e-07,3.302208e-06,5.206992e-06,1.3726402e-06,1.5702377e-06,3.1286018e-07,1.6912503e-09,1.3350475e-08,8.3167623e-07
LINC01115,3.3945575e-08,4.182493e-09,2.9765724e-06,6.1149115e-07,5.5295404e-06,1.4636076e-09,4.3740283e-09,5.7402705e-09,4.105079e-09,9.712739e-06,2.7781704e-09,5.2247318e-09,2.2911002e-09,7.0049227e-06,1.0341502e-09,1.9792294e-06
FAM200B,0.00044011368,2.2643334e-10,7.935955e-11,1.1446796e-10,2.7562705e-10,1.248358e-10,1.93327e-10,2.2536867e-10,1.2241426e-10,2.5530456e-10,1.7781739e-10,2.0840253e-10,4.943116e-11,7.4083344e-11,1.2638612e-10,2.4575592e-10
RP11-400K9.4,2.5632103e-09,1.577965e-05,2.6641367e-10,2.7950509e-09,2.1162768e-08,5.8400497e-07,8.985645e-09,1.1361575e-06,3.97094e-05,6.460278e-09,5.355166e-09,1.1871984e-08,7.03939e-10,7.3445825e-08,1.1812479e-06,9.903657e-07
AC002454.1,1.3043767e-09,8.420766e-08,3.896932e-07,5.5501425e-07,4.1266503e-06,3.7806434e-09,2.6002514e-08,2.38951e-07,1.2718452e-06,8.7327535e-06,9.05809e-09,8.103023e-08,2.66235e-07,5.1916354e-06,2.742177e-09,5.338917e-06
FAM21FP,1.0183445e-05,2.3651313e-05,2.5888844e-06,8.1858587e-10,9.861713e-06,1.4857988e-05,6.1249466e-08,9.9424815e-06,1.8125305e-09,1.4713897e-08,1.5973606e-05,1.3734751e-05,2.1965604e-06,1.267968e-05,2.9234427e-05,3.80666e-07
LINC00674,2.7375077e-07,8.764767e-08,5.0360606e-05,5.5679557e-05,0.00013979056,5.6994574e-09,1.5461137e-05,1.460493e-05,3.966005e-09,8.2180675e-05,2.6726339e-06,1.669213e-05,7.6159276e-06,2.5785908e-05,1.7718955e-08,4.890698e-05
LINC01473,1.152664e-09,5.694451e-08,4.5599183e-05,3.4728757e-05,0.0006357435,2.5069973e-09,1.769231e-08,2.5282209e-06,0.0005197457,0.00065413286,6.311276e-09,4.070293e-08,3.7824186e-05,0.00020649127,2.9517568e-09,0.00047823464
DGUOK-AS1,7.6804185e-10,1.6145759e-08,3.249518e-06,8.573635e-10,7.978128e-06,2.7711478e-09,1.2429139e-08,2.2400565e-08,1.08578415e-05,9.0641015e-06,1.0426991e-08,6.863672e-08,3.6623274e-07,1.8827924e-06,2.6242255e-09,4.0519853e-06
LINC00649,5.530795e-10,2.7555045e-09,0.00013046413,4.0190182e-10,8.987188e-09,1.0176415e-09,2.4761646e-09,3.078077e-09,1.4974135e-05,1.26832775e-08,1.987697e-09,3.5714216e-09,1.3354722e-09,9.987251e-06,1.2183361e-09,6.9293065e-09
RP11-7O11.3,8.3114216e-10,7.937465e-08,7.929181e-06,2.2767943e-09,4.3730277e-05,2.7431446e-09,1.822185e-08,7.534593e-07,3.7778884e-06,4.1120227e-05,8.950478e-09,6.701393e-07,3.3290598e-06,2.608285e-05,3.299461e-09,2.6169982e-05
FLG-AS1,5.3192565e-07,6.15449e-09,7.6592216e-10,1.7227367e-05,1.2926305e-08,3.9363344e-09,3.8092782e-09,6.241258e-09,6.3067596e-10,1.2037776e-08,3.4648564e-09,3.9270502e-09,5.4108553e-09,5.09419e-05,2.5882902e-09,7.048409e-09
KCNMB2-AS1,1.2712528e-09,2.1764194e-08,1.978086e-06,7.370081e-06,1.2451271e-05,3.2473229e-09,1.939199e-08,1.1313563e-07,8.285293e-09,1.6181855e-05,7.4666735e-09,1.5496306e-08,2.540339e-06,7.5170516e-07,2.702564e-09,2.6245148e-06
PTENP1,6.602001e-06,1.6681692e-05,2.9931322e-09,2.0431527e-05,2.1048676e-05,1.8006427e-05,3.854209e-06,5.801893e-06,1.2596528e-09,1.1157044e-05,1.6340857e-05,1.5738389e-06,4.1633616e-06,1.0387475e-05,5.6844947e-06,1.3848374e-07
RP11-443B7.1,9.964408e-10,7.9779034e-07,3.118078e-07,3.4007885e-10,1.8171594e-08,2.417466e-06,1.2221911e-08,3.0256903e-08,3.294652e-06,4.859598e-07,2.205185e-06,1.532673e-06,1.0131141e-08,7.656462e-06,1.3747782e-08,3.356319e-06
RP11-432J22.2,1.1141826e-09,1.06542455e-08,1.2171796e-05,3.2108053e-06,2.4623749e-05,2.3700621e-09,2.1560542e-08,3.8286338e-08,3.0736709e-09,2.251686e-05,9.431831e-09,3.3776942e-08,9.9857274e-08,1.1534436e-05,2.429814e-09,1.158958e-05
ABCA17P,1.0955351e-09,3.3084177e-08,5.480046e-06,2.3729879e-06,2.3604083e-05,2.9982288e-09,3.0957064e-08,3.7080463e-07,2.1379276e-06,2.436423e-05,1.0336853e-08,2.344466e-07,2.3143816e-06,1.2787736e-05,2.9157434e-09,1.5145777e-05
GOLGA2P5,6.2339256e-10,5.9219443e-09,2.9834953e-06,3.1344116e-10,3.4830467e-08,1.6219612e-09,3.5318874e-09,5.784961e-09,6.6209477e-06,3.1470456e-06,3.3957668e-09,8.58742e-09,1.500521e-09,1.0704042e-05,1.759444e-09,3.1287614e-06
LINC00426,1.1537191e-10,3.5661105e-10,0.00022560418,1.5874763e-10,5.085954e-10,2.0643198e-10,3.3684522e-10,3.7131506e-10,1.8222283e-10,4.662445e-10,3.0665898e-10,3.6248257e-10,1.2417208e-10,8.78643e-11,2.342364e-10,3.8211598e-10
AC093590.1,7.2191364e-07,1.8366616e-05,7.859601e-06,2.8870763e-06,5.5552002e-05,1.1191155e-05,1.2233112e-05,1.6155627e-05,6.2252293e-06,5.345819e-05,1.291654e-05,1.2834198e-05,7.5008716e-06,5.323451e-06,7.135466e-07,3.438221e-05
RP11-656D10.3,5.5035404e-10,3.857777e-09,3.235589e-05,1.6686894e-05,9.60514e-06,1.3351334e-09,4.1662425e-09,5.5182796e-09,9.191766e-10,3.518595e-05,3.0261507e-09,4.711427e-09,2.0522127e-06,4.4096843e-05,1.3305702e-09,1.40582666e-08
NCK1-AS1,7.270329e-10,1.3679591e-08,9.589554e-06,2.8873408e-06,1.7720182e-05,2.793127e-09,8.42747e-07,2.2132595e-07,2.7611854e-06,1.6819069e-05,8.792612e-08,7.6632074e-07,3.0198026e-09,3.112236e-06,2.1941284e-09,7.2661296e-06
ASB14,7.448576e-10,7.838167e-09,1.3465319e-05,2.9060427e-06,4.014799e-05,1.7873456e-09,9.408366e-09,1.5364428e-08,3.864413e-09,4.108377e-05,5.569745e-09,1.4214705e-08,1.0048638e-08,4.6004843e-05,1.8463802e-09,2.7981558e-05
LL0XNC01-237H1.2,5.971297e-08,1.6371375e-06,6.751827e-07,3.5702894e-06,2.9501476e-05,4.2290837e-09,4.6381578e-07,3.9991905e-06,8.372656e-06,1.8979947e-05,1.6980227e-08,1.3865997e-06,3.5492565e-07,7.852596e-06,3.3091418e-09,2.076963e-05
ST3GAL6-AS1,6.0635785e-10,3.9919827e-09,6.4421477e-07,3.21531e-06,9.82e-09,2.1157591e-09,4.452241e-09,5.2438307e-09,7.2631495e-10,2.424399e-08,5.1559885e-09,4.86218e-09,1.1109466e-09,3.090018e-05,1.2019576e-09,9.588624e-09
GATS,1.9696111e-10,6.351982e-10,9.041952e-05,2.8189331e-10,9.378673e-10,3.4877964e-10,5.9533e-10,6.700859e-10,3.2048886e-10,8.7399343e-10,5.354816e-10,6.5014866e-10,2.4798452e-10,0.00036032163,3.8471792e-10,7.139915e-10
MYLK-AS1,1.2121844e-09,1.941392e-06,2.511975e-09,2.2299058e-05,3.3146567e-05,3.3986245e-09,7.938828e-08,2.9469234e-06,3.3844306e-06,2.050418e-05,8.878808e-09,3.7027863e-08,3.9853016e-06,4.032383e-06,6.4779346e-07,9.946009e-06
RP4-728D4.2,4.995609e-10,3.795462e-09,1.0964959e-05,3.3900462e-09,5.0927275e-07,1.4119717e-09,4.509175e-09,5.020792e-09,2.0415007e-09,2.01951e-06,3.2263014e-09,5.0182356e-09,2.4283037e-07,1.6075246e-07,1.528993e-09,8.787024e-09
PSMD6-AS2,2.9331073e-09,2.1277106e-08,1.8932873e-05,1.1822471e-05,6.915549e-05,3.308012e-09,2.4955105e-08,2.5476353e-07,4.145522e-09,5.5505396e-05,9.813541e-09,7.851398e-08,1.4430943e-06,3.0618867e-05,3.2662004e-09,3.8178616e-05
APOBEC3G,6.95325e-11,2.5206176e-10,0.00028176812,1.2670498e-10,3.111111e-10,1.4129678e-10,2.1778998e-10,2.5219496e-10,1.3348093e-10,2.841579e-10,2.0050975e-10,2.3395155e-10,5.614055e-11,8.207241e-11,1.4176947e-10,2.6986374e-10
LINC00888,1.0240592e-09,2.0853247e-07,4.6195908e-07,4.575511e-06,5.801865e-06,5.872565e-09,1.0794956e-06,5.538668e-07,1.9621055e-07,6.8041504e-06,2.8715934e-07,8.358977e-07,1.7060561e-06,6.596503e-07,1.2618544e-07,2.2141642e-06
AMY2B,6.167962e-11,2.2870604e-10,8.026025e-11,1.147666e-10,2.7821936e-10,0.004171042,1.9503513e-10,2.276337e-10,1.2290627e-10,2.5860833e-10,1.7948569e-10,2.1050309e-10,5.0030438e-11,7.561268e-11,1.27642e-10,2.4897173e-10
PSMB9,0.0011065892,2.3816574e-10,9.354176e-11,1.2305733e-10,2.939754e-10,1.3147494e-10,2.0546995e-10,2.3821753e-10,1.2902866e-10,2.7259833e-10,1.8852107e-10,2.2099361e-10,5.360996e-11,7.513955e-11,1.3363709e-10,2.5905658e-10
ERICH6-AS1,7.614721e-10,1.2326299e-08,6.020892e-06,9.25905e-07,1.6639666e-05,1.99966e-09,1.331782e-08,2.977742e-08,3.557717e-06,1.32367e-05,6.118685e-09,2.7663697e-08,2.1848327e-07,6.9436787e-06,2.060796e-09,8.302328e-06
COX19,1.9370487e-05,7.70231e-09,4.9314916e-05,1.5098977e-09,1.33432705e-08,7.2382322e-09,6.013297e-09,7.872943e-09,0.00069539645,6.7453456e-09,9.053547e-09,8.551494e-09,2.6076593e-06,8.951383e-05,1.9830828e-05,7.662512e-09
RP11-499P20.2,6.9509193e-10,4.4070982e-09,2.1662308e-05,3.3361887e-06,1.056234e-05,1.3965469e-09,4.5303823e-09,5.9859593e-09,1.693413e-09,1.3055218e-05,2.9863918e-09,5.5000067e-09,2.209886e-06,6.9038883e-06,1.6426619e-09,1.7673994e-08
PPIL3,9.507483e-11,3.9301581e-10,1.8245967e-10,1.8108054e-10,5.127545e-10,0.00089194154,3.4251935e-10,4.0059847e-10,2.1231072e-10,4.7550475e-10,3.115321e-10,3.7367243e-10,9.0029116e-11,1.7236922e-10,2.0630168e-10,4.3799953e-10
RPL23AP7,1.0445876e-09,2.2442116e-06,8.435664e-09,1.02890795e-07,5.0288213e-06,2.051029e-08,6.735633e-07,2.3411003e-06,7.0524703e-07,5.4322277e-06,1.6128054e-07,2.010601e-06,1.3559078e-09,3.8771614e-06,4.5808304e-09,5.1316356e-06
CDKN2B-AS1,1.0922627e-07,4.2304955e-09,4.356018e-06,2.0425328e-09,6.3164056e-09,3.4308314e-09,3.982279e-09,3.5273566e-09,2.7830609e-05,4.151694e-09,2.8733547e-09,3.3751166e-09,6.8812795e-07,1.9928853e-10,1.7581334e-06,2.4870273e-09
RP11-680B3.2,5.7972294e-10,2.227835e-09,7.5622397e-06,1.1521759e-09,1.3270175e-08,1.0282987e-09,2.5374296e-09,3.0387537e-09,7.184736e-10,5.5783116e-06,2.1302353e-09,2.8564917e-09,6.0491544e-07,2.143172e-06,7.797009e-10,6.4278294e-09
PNMA2,4.4256615e-10,1.7061478e-09,2.0769857e-10,5.826039e-10,1.6958533e-09,8.2566254e-10,1.2066711e-09,1.4574066e-09,2.4907162e-05,1.3893389e-09,9.891032e-10,1.2303956e-09,3.4352626e-10,2.102924e-10,1.3653674e-09,1.3763647e-09
LINC00886,5.1687206e-05,0.00028533893,4.6690824e-05,1.1394979e-09,0.0004603879,0.00013591672,3.9592782e-05,0.00016499606,0.00011491491,0.00021673311,0.000103739476,0.00018250392,4.4186425e-05,0.00012513333,0.00019803076,0.0002043446
PLCXD2,8.637435e-10,1.9021877e-09,2.1655533e-05,7.905653e-10,2.8315443e-09,1.2270466e-09,2.0324213e-09,1.8976831e-09,6.6591388e-06,2.271121e-09,1.7201688e-09,1.9981883e-09,5.396714e-09,1.6527904e-10,3.4327163e-09,1.6072317e-09
NSUN6,1.16220145e-08,1.6677737e-08,0.00012069469,4.2592463e-05,0.00031912405,3.1793066e-09,2.0178831e-08,4.8194334e-08,1.23061045e-05,0.00029885647,8.907866e-09,4.6492268e-08,3.5155357e-05,0.00014766796,3.068124e-09,0.00018624784
YAE1D1,8.733818e-10,2.6051723e-07,3.898139e-06,1.1400127e-06,1.1490926e-05,2.562498e-08,2.8499899e-06,1.9197003e-06,1.235097e-07,1.6335576e-05,3.7281425e-06,1.8148907e-06,1.0594011e-06,3.78417e-06,7.668449e-09,4.9661585e-06
SUCLG2-AS1,1.8556975e-09,8.982286e-09,2.2422359e-05,1.1959251e-05,7.943187e-05,2.0996385e-09,6.9602097e-09,1.4447865e-08,1.61496e-09,5.938023e-05,4.394818e-09,9.668254e-09,1.1231351e-06,0.00011024459,2.3547646e-09,2.9090139e-05
HNF1A-AS1,2.0994172e-10,1.0528307e-09,2.0574055e-10,1.9201064e-10,1.2028888e-09,4.661093e-10,7.650023e-10,9.984517e-10,0.00013297008,1.1426887e-09,6.989087e-10,9.304427e-10,1.5694994e-10,0.000983716,4.4358786e-10,1.3249455e-09
PTPRG-AS1,2.457012e-09,7.231171e-08,1.0499088e-09,1.3003229e-05,6.2567265e-06,3.0456646e-09,5.4979957e-08,9.088541e-07,8.6303584e-07,2.3897755e-06,1.1947333e-08,2.9136546e-08,1.8315259e-09,3.9836755e-06,3.2221381e-09,3.6249435e-06
GUSBP2,9.090698e-09,3.2473928e-08,5.9885515e-05,6.9213774e-10,0.00014364638,3.3033527e-09,9.225688e-09,3.173807e-08,8.879877e-05,0.00016795757,6.6681594e-09,7.72531e-08,1.3049959e-06,0.00010277258,4.860214e-09,0.00012702319
INMT,7.081713e-11,2.5783997e-10,8.94395e-11,0.00040877378,3.166433e-10,1.4408581e-10,2.2368053e-10,2.5823912e-10,1.3715709e-10,2.8673144e-10,2.0468609e-10,2.376602e-10,5.652434e-11,8.1071844e-11,1.4429455e-10,2.7300628e-10
ADAMTS9-AS2,2.1223867e-10,9.746828e-10,1.9526478e-10,0.00084181456,1.2502769e-09,4.6843374e-10,8.103278e-10,1.023651e-09,2.9484692e-10,1.1230112e-09,7.230805e-10,8.565659e-10,2.0246818e-10,0.0035780359,4.376847e-10,1.160015e-09
RP11-34P13.13,2.8273117e-10,2.5233415e-09,4.0513864e-06,2.5259023e-10,5.5323697e-09,1.0578286e-09,2.1708257e-09,2.713716e-09,7.12667e-06,8.289502e-08,2.2572584e-09,3.3373229e-09,1.0734996e-09,3.5999221e-06,8.6574414e-10,8.334523e-09
PISD,1.2720379e-10,5.166529e-10,1.996195e-10,2.0299368e-10,6.4832334e-10,2.7406696e-10,4.392184e-10,5.194314e-10,3.0601974e-10,5.9667027e-10,4.0352482e-10,4.838891e-10,1.14236336e-10,2.3698304e-10,2.7528502e-10,0.0019981172
CTC-340A15.2,3.7771333e-09,2.0646182e-07,7.638404e-06,7.4169207e-06,6.060287e-05,4.288036e-09,1.9214062e-07,3.2283192e-06,2.2323762e-05,4.9826893e-05,1.31032705e-08,7.5488555e-07,4.3050923e-06,1.0080444e-05,3.412167e-09,2.7702285e-05
RP11-111H13.1,1.8088765e-09,2.2763047e-08,3.599371e-05,5.9990467e-05,0.000187987,2.590666e-09,2.829057e-08,1.0514998e-06,2.7639744e-05,0.00017759677,7.805346e-09,4.9385342e-08,1.1129923e-05,3.9357266e-05,3.0611915e-09,0.0001004293
PI4KA,8.310598e-10,5.4909193e-09,0.000748427,5.1534626e-05,6.4759704e-09,1.787949e-09,3.5679015e-09,5.1697846e-09,4.9416463e-05,5.5218914e-09,2.9148426e-09,3.9002375e-09,7.6423523e-10,9.062732e-05,1.5967755e-09,8.370113e-09
LINC00969,1.2044866e-09,4.4618043e-09,9.422905e-05,2.4910156e-05,9.367022e-09,1.9167374e-09,4.638153e-09,4.6662016e-09,0.00037438984,6.9062556e-09,3.3067062e-09,4.4235793e-09,1.9866093e-05,0.00096903485,4.0809405e-09,4.622195e-09
ARFGAP3,1.16264595e-10,5.1973464e-10,1.9773803e-10,3.3927286e-10,6.741188e-10,0.0020045943,4.5642404e-10,5.293965e-10,3.6391792e-10,6.297396e-10,4.048323e-10,4.85394e-10,1.2422087e-10,1.7885791e-10,2.62957e-10,5.7275923e-10
LINC00996,1.2095162e-10,3.8499834e-10,1.0071949e-05,1.787989e-10,5.5382054e-10,2.2997985e-10,3.7130657e-10,4.039399e-10,1.8929466e-10,5.2453286e-10,3.4423397e-10,3.9594494e-10,1.3942014e-10,9.400948e-11,2.4686464e-10,4.1434095e-10
EIF6,6.0566864e-11,2.2361356e-10,7.836529e-11,1.12660645e-10,2.716423e-10,0.0029529228,1.9071565e-10,2.2240342e-10,1.2050858e-10,2.5219066e-10,1.755327e-10,2.057013e-10,4.8927164e-11,7.2673444e-11,1.2521688e-10,2.429187e-10
MRPL20,0.0016459688,2.2946021e-10,8.167997e-11,1.1605499e-10,2.7989813e-10,1.2632372e-10,1.9604436e-10,2.2858654e-10,1.2369718e-10,2.6003627e-10,1.8028237e-10,2.1146164e-10,5.039149e-11,7.547494e-11,1.2799355e-10,2.498594e-10
LINC00960,2.747132e-07,6.3982743e-06,1.1077104e-07,3.2174203e-06,2.5964988e-05,8.0608435e-09,1.3780625e-06,5.9743847e-06,5.3203753e-06,1.8495668e-05,5.245854e-08,2.9034443e-06,1.4463113e-06,8.735993e-06,5.4871396e-09,1.661385e-05
RP11-18H7.1,8.302358e-10,3.9671868e-08,1.3395687e-06,5.808597e-10,1.0557385e-05,3.012301e-09,9.290175e-09,3.3815233e-08,9.887987e-06,1.6447078e-05,8.7365715e-09,3.9759647e-07,2.4924791e-09,1.6806514e-05,2.9819691e-09,1.3111541e-05
LINC00882,1.9787046e-10,8.2418666e-10,2.2172615e-10,0.00046647788,1.0276927e-09,4.1296103e-10,6.6238526e-10,8.2905377e-10,4.1692294e-10,9.503934e-10,6.077925e-10,7.492363e-10,1.7195874e-10,3.8587395e-06,3.861088e-10,9.674502e-10
ZNF702P,8.246694e-10,2.3312726e-08,7.192124e-07,3.093934e-09,3.7215017e-05,2.339307e-09,1.3303704e-08,8.376378e-08,2.3590197e-05,3.921415e-05,6.9840005e-09,3.6417664e-08,2.1804917e-06,2.1892545e-05,2.1129078e-09,3.5683104e-05
AP5Z1,3.8057685e-10,2.0774382e-09,0.00030387094,3.892024e-10,1.9153523e-09,9.52255e-10,1.3722913e-09,1.8052608e-09,1.4929247e-05,1.623512e-09,1.2929701e-09,1.6248565e-09,3.1895028e-10,2.778992e-09,1.698997e-09,2.0792816e-09
SOX2-OT,2.9000198e-09,5.0086275e-08,1.8108236e-05,3.1962766e-09,0.00016412411,3.22094e-09,1.7083824e-08,3.676826e-07,3.5301e-05,0.00015823873,9.2880486e-09,1.1581961e-06,8.586483e-06,0.0001855888,9.772224e-09,0.00016801221
AC005062.2,4.8382022e-05,1.552601e-08,6.5164786e-06,5.2706406e-10,9.297744e-09,2.0912576e-05,6.6611805e-09,7.621641e-09,0.00019234113,5.254433e-09,1.0193049e-08,9.914193e-09,2.2428947e-05,4.8891463e-10,0.00015039332,5.1152886e-09
ARHGEF26-AS1,7.8181406e-10,2.527458e-07,5.835069e-10,9.680367e-07,8.931459e-06,2.4848084e-09,8.858391e-09,1.7786311e-07,3.5125984e-06,1.0253024e-05,5.529965e-09,1.2978927e-08,1.3448609e-09,2.4137122e-05,3.4280185e-09,9.7375205e-06
MRPL33,6.1153305e-11,2.2621406e-10,7.902392e-11,1.148336e-10,2.749135e-10,1.2475916e-10,1.9296817e-10,2.2509716e-10,1.2107997e-10,2.5514585e-10,1.7759505e-10,2.0811812e-10,0.0012250058,7.438606e-11,1.2647101e-10,2.4592192e-10
MICAL3,8.3664853e-10,1.1460747e-08,0.00022393306,1.4207869e-05,0.0005482579,1.8000176e-09,1.1699211e-08,2.463287e-08,9.840664e-05,0.0005457378,5.408069e-09,2.176241e-08,3.5499135e-05,0.00023439399,2.6676465e-09,0.00035975766
RP11-550I24.2,1.4541551e-09,6.3218417e-09,3.2275388e-05,2.134339e-09,4.3109245e-05,2.0108282e-09,5.8992278e-09,8.990325e-09,2.3802416e-09,4.5673085e-05,4.646742e-09,9.486643e-09,2.8627464e-06,0.00010980347,2.0120596e-09,2.5892536e-05
RP11-362A9.3,6.789879e-09,1.4286872e-08,7.615797e-06,1.848401e-07,9.691532e-06,4.0646193e-09,1.6762183e-08,2.5466818e-08,2.6999518e-09,6.8114996e-06,9.7010595e-09,3.165947e-08,1.4009431e-06,1.8525847e-06,3.5208905e-09,6.223979e-07
C7orf73,1.4256065e-07,3.096046e-06,4.2349907e-06,3.159839e-06,2.4254063e-05,2.8489406e-08,2.24247e-06,1.8396127e-06,1.6786403e-08,2.3203589e-05,5.024849e-07,2.3431978e-06,1.9298566e-06,5.587933e-06,6.740729e-09,1.0227437e-05
