,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15
YIPF5,6.211503e-11,3.4314118e-10,3.4035205e-10,4.2454554e-10,8.364379e-10,1.5069075e-10,0.0018785124,3.5966788e-10,4.4008214e-10,8.273225e-10,2.6300867e-10,3.4446057e-10,5.7083612e-11,3.2775316e-10,1.4699857e-10,6.2938055e-10
ARHGAP26,6.211503e-11,3.431484e-10,5.5781413e-10,8.575483e-10,8.363693e-10,1.5072238e-10,3.040799e-10,3.5966788e-10,0.002032162,8.273541e-10,2.6300917e-10,3.4446057e-10,5.7083612e-11,3.277613e-10,1.4699912e-10,6.2938177e-10
DDX46,6.218259e-11,3.431497e-10,4.6213727e-10,4.9511867e-10,8.363438e-10,1.5073359e-10,3.0407643e-10,3.5966854e-10,0.0011567376,8.27343e-10,2.6300867e-10,3.4445793e-10,5.7568648e-11,3.8399658e-10,1.4699912e-10,6.29383e-10
RNF145,6.211503e-11,3.4314118e-10,3.4035205e-10,4.2454232e-10,8.3637247e-10,1.5070772e-10,3.0408048e-10,3.5966788e-10,4.4008297e-10,8.273699e-10,0.0018495369,3.444599e-10,5.7083612e-11,3.2775566e-10,1.4699857e-10,6.2938654e-10
FBXO38,6.211503e-11,3.4314643e-10,3.4035919e-10,4.2461765e-10,8.4026114e-10,1.5071404e-10,3.0409555e-10,3.5966788e-10,4.402047e-10,0.0028716032,2.6300917e-10,3.4446448e-10,5.7083612e-11,3.2839456e-10,1.4699857e-10,6.2966277e-10
TNIP1,6.211503e-11,3.4314904e-10,3.4035205e-10,4.245407e-10,8.3646184e-10,1.5071779e-10,3.0406946e-10,0.0051212176,4.4008214e-10,8.2735724e-10,2.6301017e-10,3.4446057e-10,5.7083612e-11,3.277044e-10,1.4699857e-10,6.293794e-10
G3BP1,6.211503e-11,3.4314904e-10,3.4035205e-10,4.2454634e-10,8.36213e-10,1.5067869e-10,0.0032129118,3.5966788e-10,4.4008214e-10,8.27373e-10,2.6300967e-10,3.4446057e-10,5.7083612e-11,3.277513e-10,1.4699857e-10,6.293854e-10
ZNF300,6.211503e-11,3.4327868e-10,3.4035333e-10,4.2691256e-10,8.4022594e-10,1.5071146e-10,3.040857e-10,3.5980374e-10,4.402257e-10,8.3107876e-10,2.6301067e-10,3.4447434e-10,5.709189e-11,3.2875616e-10,1.4699912e-10,6.307842e-10
RMND5B,6.211503e-11,3.4315104e-10,3.4035205e-10,4.245415e-10,0.0029191175,1.5069938e-10,3.040799e-10,3.5966788e-10,4.4008214e-10,8.2736035e-10,2.6300867e-10,3.4446188e-10,5.7083612e-11,3.2775316e-10,1.4699857e-10,6.2938177e-10
CPLX2,6.211503e-11,3.4315167e-10,3.4195144e-10,4.2552245e-10,8.424067e-10,1.5071089e-10,3.0405495e-10,3.5966788e-10,4.408172e-10,8.384137e-10,2.6300867e-10,3.4446124e-10,5.7095047e-11,3.2929837e-10,1.4699912e-10,6.2953426e-10
MYLK4,6.211503e-11,3.4315625e-10,3.4048966e-10,4.2488013e-10,8.3884244e-10,1.5069997e-10,3.0408107e-10,3.5971248e-10,4.4008297e-10,8.299398e-10,2.6300967e-10,3.4446976e-10,5.7083834e-11,3.3190897e-10,1.4699912e-10,6.3054967e-10
TBC1D7,6.211503e-11,3.4315234e-10,4.223358e-10,4.3481072e-10,8.964979e-10,1.507103e-10,3.041031e-10,3.5967954e-10,4.4008633e-10,9.2185065e-10,2.6302072e-10,3.4447764e-10,5.7241704e-11,3.3949749e-10,1.4699969e-10,6.297204e-10
FARS2,6.211503e-11,3.4314904e-10,3.5692407e-10,4.245407e-10,8.362736e-10,1.5069364e-10,3.0408803e-10,3.5966788e-10,4.4008214e-10,0.002336294,2.6300867e-10,3.4446124e-10,5.7083612e-11,3.3740594e-10,1.4699857e-10,6.2938416e-10
GFOD1,6.211503e-11,3.4315104e-10,4.4865414e-10,0.00096960936,8.364108e-10,1.5070858e-10,3.040706e-10,3.5966788e-10,4.4008297e-10,8.273509e-10,2.6300867e-10,3.4446124e-10,5.7083612e-11,3.2770253e-10,1.4699912e-10,6.2938177e-10
CDKAL1,6.211503e-11,3.431497e-10,6.2925937e-10,4.799742e-10,1.973636e-09,1.5069537e-10,3.0409034e-10,3.5966924e-10,4.610306e-10,8.393142e-05,2.6300967e-10,3.4446254e-10,5.773205e-11,4.310708e-10,1.4699912e-10,7.9682194e-10
ZMAT2,6.211503e-11,3.4314773e-10,3.4035205e-10,4.2454554e-10,8.3630236e-10,1.5071233e-10,0.00488082,3.5966788e-10,4.4008297e-10,8.273414e-10,2.6300967e-10,3.4445924e-10,5.7083612e-11,3.2773254e-10,1.4699857e-10,6.2938055e-10
GFRA3,6.211503e-11,3.431497e-10,3.4146458e-10,4.2454634e-10,8.363677e-10,1.50708e-10,3.0408454e-10,3.5966924e-10,4.4008297e-10,8.273588e-10,2.6300867e-10,3.4446057e-10,5.709167e-11,4.7366805e-10,1.4699912e-10,6.29389e-10
KLHL3,6.211503e-11,3.4315298e-10,3.4527292e-10,5.2997334e-10,9.627947e-10,1.5071433e-10,3.04066e-10,3.5967404e-10,4.7111726e-10,9.731522e-10,2.6300967e-10,3.4446385e-10,5.7126203e-11,3.5878742e-10,1.4699912e-10,6.616327e-10
DCDC2,6.211503e-11,3.4315104e-10,3.4035205e-10,4.2454232e-10,8.363948e-10,1.5068215e-10,3.0410022e-10,3.5966788e-10,4.4008214e-10,8.2732565e-10,2.6300967e-10,3.4446057e-10,5.7083612e-11,0.00269022,1.4699857e-10,6.2938177e-10
SLC17A4,6.211503e-11,3.4314318e-10,3.4035205e-10,4.2454879e-10,8.36331e-10,1.5071319e-10,3.0405786e-10,3.5966788e-10,4.4008214e-10,8.2734936e-10,0.0021481784,3.444599e-10,5.7083612e-11,3.2777128e-10,1.4699857e-10,6.29383e-10
FAM193B,6.211503e-11,3.431484e-10,3.4035205e-10,4.2454554e-10,8.3644586e-10,1.5071319e-10,3.0405553e-10,3.5966788e-10,4.4008214e-10,0.0041647395,2.6301067e-10,3.4446057e-10,5.7083612e-11,3.2770003e-10,1.4699857e-10,6.2938055e-10
TNFRSF21,6.211503e-11,3.4314904e-10,3.4035205e-10,4.245415e-10,8.3644586e-10,1.5070858e-10,3.0405786e-10,3.5966788e-10,4.4008297e-10,8.2736035e-10,2.6300917e-10,3.4445924e-10,5.7083612e-11,3.2771252e-10,0.0010017066,6.2938177e-10
RNF44,6.211503e-11,3.4315104e-10,3.4035205e-10,0.002717189,8.363741e-10,1.5070312e-10,3.040799e-10,3.5966788e-10,4.4008297e-10,8.273478e-10,2.6300867e-10,3.4446057e-10,5.7083612e-11,3.276544e-10,1.4699912e-10,6.2938416e-10
MUT,6.283858e-11,3.8367884e-10,3.4035333e-10,4.2454798e-10,9.787832e-10,1.5456027e-10,3.0703823e-10,3.8065381e-10,4.7958987e-10,8.337922e-10,2.660734e-10,3.5612027e-10,5.7275237e-11,4.4516607e-10,1.4927301e-10,7.302502e-10
DOK3,6.211503e-11,3.431497e-10,4.564945e-10,4.2454232e-10,8.363837e-10,1.5070312e-10,3.040544e-10,3.5966788e-10,4.4008297e-10,8.2735724e-10,2.6300967e-10,3.4445924e-10,5.7083727e-11,3.2774253e-10,1.4699912e-10,6.2938177e-10
PPP1R18,6.2115264e-11,3.431818e-10,8.8513946e-10,4.7058835e-10,1.0055708e-09,1.5070427e-10,3.0507505e-10,3.597859e-10,4.4019213e-10,1.0977901e-09,2.6311756e-10,3.449701e-10,5.7785037e-11,3.3336184e-10,1.4700866e-10,6.60047e-10
DAAM2,6.211503e-11,3.4314904e-10,3.4035205e-10,8.7961394e-05,8.364267e-10,1.5070341e-10,3.0405495e-10,3.5966788e-10,4.4008214e-10,8.273446e-10,2.6300917e-10,3.444599e-10,5.7083612e-11,3.2772815e-10,1.4699857e-10,6.2938654e-10
PRIM2,6.211503e-11,3.4314185e-10,5.286115e-10,4.2454962e-10,1.129419e-09,1.5069766e-10,3.0408107e-10,3.5967132e-10,4.4141205e-10,1.2151614e-09,2.6300967e-10,3.4447042e-10,5.7517616e-11,3.6649944e-10,1.4699912e-10,6.8270545e-10
HMGCLL1,6.211503e-11,3.4315167e-10,3.4035205e-10,4.3292472e-10,8.3645224e-10,1.5069307e-10,3.0408917e-10,3.5966788e-10,4.4008214e-10,8.339115e-10,2.6301067e-10,3.444599e-10,5.7085357e-11,3.305267e-10,1.4699857e-10,6.2938416e-10
FGD2,6.211503e-11,3.4314904e-10,5.298359e-10,4.2454634e-10,8.3646823e-10,1.5070772e-10,3.0407873e-10,3.5966788e-10,4.4008297e-10,8.273478e-10,2.6301067e-10,3.4446057e-10,5.7083612e-11,3.2771566e-10,1.4699857e-10,6.2938055e-10
ANO7,6.211503e-11,3.435623e-10,3.4035205e-10,4.2560033e-10,8.4683205e-10,1.50708e-10,3.0409555e-10,3.6005227e-10,4.4900086e-10,8.365879e-10,2.6300917e-10,3.4448489e-10,5.7084268e-11,3.3066921e-10,1.4699912e-10,6.351365e-10
RPL7L1,6.2122606e-11,4.0394685e-10,3.6084769e-10,4.68861e-10,2.2871838e-09,1.5268707e-10,3.3398428e-10,4.0893067e-10,4.4407464e-10,1.2735607e-09,2.8076863e-10,3.859711e-10,5.8545085e-11,3.9943265e-10,1.5202219e-10,8.442999e-10
CYP39A1,6.211503e-11,3.4315037e-10,3.4035205e-10,4.2999343e-10,8.3641394e-10,1.5071663e-10,3.0405553e-10,3.5966924e-10,4.4008297e-10,8.2735724e-10,2.630117e-10,3.4446124e-10,5.7083727e-11,7.0532735e-10,1.4699912e-10,6.293902e-10
TPBG,6.269205e-11,3.9898643e-10,3.4035205e-10,4.7917476e-10,8.364379e-10,1.5641352e-10,3.0407005e-10,3.6786302e-10,6.1891187e-10,8.2731777e-10,2.6301067e-10,3.4446254e-10,5.7083727e-11,3.2774314e-10,1.5462838e-10,6.2938654e-10
IRAK1BP1,6.211503e-11,3.4314904e-10,3.68016e-10,4.310642e-10,8.4453344e-10,1.5070398e-10,3.0408395e-10,3.5967063e-10,4.4008716e-10,8.5453916e-10,2.6301067e-10,3.4446188e-10,5.7252623e-11,0.00016369425,1.4699912e-10,6.294022e-10
PHIP,6.211503e-11,3.4314773e-10,3.6623532e-10,4.2460144e-10,8.9366037e-10,1.5071319e-10,3.040544e-10,3.5966854e-10,4.4435342e-10,0.00052801636,2.6300967e-10,3.4446124e-10,5.718082e-11,4.0177536e-10,1.4699912e-10,6.4777705e-10
MMS22L,6.211503e-11,3.4315298e-10,4.4570558e-10,4.2455445e-10,1.0503235e-09,1.5070024e-10,3.04171e-10,3.6025835e-10,4.4008633e-10,1.0567255e-09,2.630147e-10,3.473165e-10,5.722511e-11,3.5112516e-10,1.4699969e-10,6.669517e-10
FAXC,6.211503e-11,3.4315037e-10,3.4035205e-10,4.2454718e-10,8.365783e-10,1.5071433e-10,3.0407643e-10,3.5966924e-10,4.4008383e-10,8.3147994e-10,2.6300817e-10,3.4446188e-10,5.7083942e-11,3.6562042e-10,1.4699912e-10,6.3132105e-10
PM20D2,6.3068405e-11,3.431497e-10,3.595225e-10,4.3403925e-10,8.3632945e-10,1.507129e-10,3.0407643e-10,3.5966924e-10,4.68356e-10,8.2735724e-10,2.6301117e-10,3.4446057e-10,5.781105e-11,0.0003363556,1.4730618e-10,6.293854e-10
RARS2,6.211503e-11,3.4314643e-10,0.0015667226,4.2454798e-10,8.363821e-10,1.5071261e-10,3.040654e-10,3.5966788e-10,4.4008297e-10,8.273509e-10,2.6300917e-10,3.444599e-10,5.7083612e-11,3.4993908e-10,1.4699912e-10,6.293794e-10
SCML4,6.211503e-11,3.4314904e-10,0.00021910017,4.245415e-10,8.364156e-10,1.5069794e-10,3.0408395e-10,3.5966788e-10,4.4008297e-10,8.273478e-10,2.6300967e-10,3.4446057e-10,5.7083612e-11,3.277819e-10,1.4699857e-10,6.2938177e-10
TBC1D32,6.2272555e-11,3.4332714e-10,3.7783204e-10,4.2454798e-10,1.3199588e-09,1.5071577e-10,3.0408917e-10,3.597008e-10,5.938772e-10,1.1781409e-09,2.6301017e-10,3.444862e-10,5.751443e-11,9.026383e-05,1.4699912e-10,7.901085e-10
RNF217,6.211503e-11,3.4606082e-10,3.403527e-10,1.1136005e-09,9.701795e-10,1.5071089e-10,3.0409034e-10,3.6485065e-10,4.4011905e-10,1.0952301e-09,2.630152e-10,3.4446912e-10,5.7083834e-11,5.257398e-10,1.4699912e-10,7.1995376e-10
ARHGAP18,6.2911024e-11,3.4315167e-10,0.00038885223,6.740263e-10,9.204258e-10,1.5816794e-10,3.170893e-10,3.5968298e-10,4.4531043e-10,1.0329714e-09,2.9139072e-10,3.4447895e-10,5.7083834e-11,3.2769062e-10,1.4699912e-10,6.502392e-10
ABRACL,6.211503e-11,3.431484e-10,3.4035205e-10,4.245415e-10,8.3637247e-10,1.5071779e-10,3.040538e-10,3.5966788e-10,4.4008297e-10,8.273446e-10,2.6300867e-10,3.4446124e-10,5.7083612e-11,3.277513e-10,0.0013755561,6.2938177e-10
SLC18B1,6.2115264e-11,3.4316738e-10,4.6957604e-10,4.2454879e-10,1.1891422e-09,1.5071548e-10,3.0409325e-10,3.5969944e-10,6.346557e-10,1.451783e-09,2.630157e-10,3.4465442e-10,5.737637e-11,4.377089e-10,1.4700192e-10,7.8325885e-10
SLC2A12,6.211503e-11,3.4315167e-10,3.4035205e-10,4.2454634e-10,8.364587e-10,1.5071835e-10,3.0408337e-10,3.5966854e-10,4.4440168e-10,8.273525e-10,2.6300867e-10,3.4446057e-10,5.7083612e-11,4.4285492e-10,1.4699912e-10,6.293854e-10
SHPRH,6.211503e-11,3.4314773e-10,3.4035205e-10,4.2454473e-10,8.3634855e-10,1.5070944e-10,3.0408048e-10,3.596665e-10,0.0013912366,8.2735724e-10,2.6300867e-10,3.4446124e-10,5.7083612e-11,3.8893525e-10,1.4699912e-10,6.293734e-10
AIG1,6.211503e-11,3.431471e-10,3.4035205e-10,4.2454232e-10,8.364411e-10,1.5069651e-10,3.0408223e-10,0.0039258176,4.4008297e-10,8.273004e-10,2.6301017e-10,3.444599e-10,5.7083612e-11,3.2779005e-10,1.4699857e-10,6.29383e-10
DYNLT1,6.211503e-11,3.4315234e-10,3.4035205e-10,4.2454312e-10,8.3646023e-10,1.5072525e-10,3.040799e-10,3.5966788e-10,4.4008297e-10,8.2739354e-10,2.6300967e-10,3.4446188e-10,5.7083612e-11,3.2780567e-10,0.004211432,6.2937816e-10
TIAM2,6.211503e-11,3.431458e-10,4.4352866e-10,5.2540294e-10,2.6519704e-09,1.5068818e-10,3.0405495e-10,3.596761e-10,5.72969e-10,4.508685e-09,2.6300967e-10,3.4446318e-10,5.7730064e-11,9.3548646e-05,1.4699912e-10,7.777151e-10
TMEM181,6.211503e-11,3.4314054e-10,1.1293996e-09,5.693207e-10,8.363629e-10,1.5071663e-10,3.040544e-10,3.5966788e-10,2.5095328e-09,8.27373e-10,2.6301067e-10,3.4446057e-10,5.7083834e-11,0.0011886561,1.4699912e-10,6.293794e-10
PNLDC1,6.211503e-11,3.4315234e-10,3.4068587e-10,4.2454634e-10,8.364044e-10,1.5071663e-10,3.040544e-10,3.59672e-10,4.4008297e-10,8.273888e-10,2.630137e-10,3.4446385e-10,5.709298e-11,3.8924175e-10,1.4699912e-10,6.2939615e-10
ZMYM4,6.211503e-11,3.4314773e-10,3.6455358e-10,4.2454634e-10,8.363693e-10,1.507149e-10,3.0407643e-10,0.0012449283,4.4008297e-10,8.2732887e-10,2.6300917e-10,3.4445793e-10,5.7083612e-11,4.597652e-10,1.4699912e-10,6.2938416e-10
SLC22A3,6.211503e-11,3.4314773e-10,3.4035205e-10,4.2454879e-10,8.3639806e-10,1.507149e-10,3.0408862e-10,3.5966788e-10,7.3625983e-10,8.27343e-10,2.6300867e-10,3.4446124e-10,5.7083727e-11,3.2775943e-10,1.4699912e-10,6.293794e-10
GNA12,6.2115264e-11,3.4315167e-10,9.125299e-10,4.889874e-10,9.357642e-10,1.5173394e-10,3.096772e-10,3.5968092e-10,4.8646726e-10,1.6255447e-09,2.807488e-10,3.4448422e-10,5.8480804e-11,3.277888e-10,1.4699969e-10,6.294142e-10
C7orf50,6.211503e-11,3.4314185e-10,3.4035205e-10,4.2454473e-10,8.364714e-10,1.5072353e-10,3.0405553e-10,3.5966788e-10,4.4008297e-10,8.273699e-10,0.0034218477,3.4445857e-10,5.7083612e-11,3.2772063e-10,1.4699857e-10,6.293734e-10
SDK1,6.2593125e-11,3.431484e-10,3.4035205e-10,4.2454232e-10,1.1433035e-09,1.5068502e-10,3.040544e-10,3.5966854e-10,5.2145843e-10,1.7239725e-09,2.6300917e-10,3.4446124e-10,5.7327917e-11,0.00015778394,1.4699912e-10,7.3970846e-10
CCZ1B,6.2115264e-11,3.4460448e-10,5.042613e-10,5.15001e-10,2.5865332e-09,1.5071146e-10,3.1040517e-10,3.7087905e-10,6.179198e-10,2.5555997e-09,2.630157e-10,3.530633e-10,5.76669e-11,3.736325e-10,1.4699969e-10,8.3760815e-10
C7orf26,6.211503e-11,3.4315167e-10,4.0347328e-10,4.3717657e-10,9.44259e-10,1.5072411e-10,3.040602e-10,3.596816e-10,4.400922e-10,9.56803e-10,2.630157e-10,3.4447634e-10,5.7225984e-11,3.523401e-10,1.4699969e-10,6.4270417e-10
CREB5,6.211503e-11,3.431484e-10,3.4035333e-10,4.818123e-10,8.364539e-10,1.5205988e-10,3.0726788e-10,3.5967063e-10,4.9085536e-10,8.5292373e-10,2.7562339e-10,3.4446515e-10,5.7083727e-11,0.0012277088,1.4699912e-10,6.2939737e-10
EGFR,6.211503e-11,3.431484e-10,3.4035205e-10,4.2454473e-10,8.3643475e-10,1.5071347e-10,3.0405786e-10,3.5966788e-10,4.4008214e-10,8.2731466e-10,2.6300867e-10,3.4445924e-10,5.7083612e-11,3.486652e-10,1.4699857e-10,0.003523511
PURB,6.211503e-11,3.431484e-10,3.4035205e-10,4.2454634e-10,0.003910904,1.507172e-10,3.0405786e-10,3.5966788e-10,4.4008214e-10,8.273525e-10,2.6301067e-10,3.4446057e-10,5.7083612e-11,3.2773564e-10,1.4699857e-10,6.2938654e-10
MDH2,6.211503e-11,3.4314054e-10,3.4035205e-10,4.2454473e-10,8.364427e-10,1.5069249e-10,3.040706e-10,3.5966788e-10,4.4008214e-10,8.273809e-10,2.6300867e-10,3.4446057e-10,5.7083612e-11,3.2773753e-10,1.4699857e-10,0.01650839
GBAS,6.211503e-11,3.4314904e-10,3.4035205e-10,4.2454473e-10,8.3637247e-10,1.5072095e-10,3.040799e-10,3.5966788e-10,4.4008297e-10,8.2737617e-10,2.6300767e-10,0.004646606,5.7083612e-11,3.2776315e-10,1.4699857e-10,6.2938055e-10
CCT6A,0.000827015,3.4315104e-10,3.4035205e-10,4.2455203e-10,8.363837e-10,1.5070427e-10,3.040741e-10,3.5966788e-10,4.4008297e-10,8.2734614e-10,2.6300867e-10,3.4445924e-10,5.7083612e-11,3.2776315e-10,1.4699912e-10,6.293794e-10
PSPH,6.211503e-11,3.431497e-10,0.002127773,4.245415e-10,8.364044e-10,1.5070974e-10,3.0405553e-10,3.5966788e-10,4.4008297e-10,8.273446e-10,2.6300917e-10,3.444599e-10,5.7083612e-11,3.2776315e-10,1.4699912e-10,6.2938177e-10
ZNF92,6.211503e-11,3.4315234e-10,3.4540334e-10,4.2541856e-10,8.4037016e-10,1.5068674e-10,3.0408107e-10,3.5967268e-10,4.4008383e-10,8.3643953e-10,2.6301067e-10,3.4446448e-10,5.7119774e-11,3.3902836e-10,1.4699912e-10,6.294538e-10
ATXN7L1,6.211503e-11,3.4315364e-10,0.0004406771,5.200877e-10,1.2212467e-09,1.5072238e-10,3.040741e-10,3.5967132e-10,1.2267212e-09,1.1260527e-09,2.6300867e-10,3.4446254e-10,5.7083727e-11,4.2621043e-10,1.4699912e-10,7.637601e-10
SLC12A9,6.2115264e-11,3.4347974e-10,3.4036957e-10,4.2938447e-10,1.043578e-09,1.5070054e-10,3.0416805e-10,3.6272602e-10,5.4688937e-10,1.0156734e-09,2.6301772e-10,3.4687958e-10,5.7083834e-11,4.5976958e-10,1.4699969e-10,7.725111e-10
GIGYF1,6.211503e-11,3.4314118e-10,3.4035205e-10,4.2454312e-10,0.0031192012,1.5071835e-10,3.040799e-10,3.5966788e-10,4.4008214e-10,8.273225e-10,2.6300967e-10,3.4445924e-10,5.7083612e-11,3.277044e-10,1.4699857e-10,6.2938177e-10
TRIM4,6.211503e-11,3.4314054e-10,3.4035205e-10,4.2454554e-10,8.364443e-10,1.5069651e-10,3.040799e-10,3.5966788e-10,0.0015936875,8.2732093e-10,2.6300867e-10,3.4446124e-10,5.7083612e-11,3.277519e-10,1.4699912e-10,6.2938416e-10
TMEM209,6.21482e-11,3.5319261e-10,4.0533527e-10,4.2920514e-10,1.0862573e-09,1.507198e-10,3.1452993e-10,3.6859626e-10,4.4345846e-10,9.454917e-10,2.6434746e-10,3.5610398e-10,5.720896e-11,3.2901712e-10,1.4863095e-10,6.6538375e-10
AGBL3,6.211668e-11,3.431556e-10,3.4235997e-10,4.329883e-10,9.2348373e-10,1.5070227e-10,3.0408165e-10,3.5968709e-10,4.4008466e-10,9.1128805e-10,2.630122e-10,3.4446912e-10,5.7107027e-11,1.087022e-09,1.4699912e-10,6.958069e-10
TLK2,6.211503e-11,3.4315234e-10,0.0013243658,5.226713e-10,8.453022e-10,1.5077643e-10,3.0409442e-10,3.5966924e-10,4.9984966e-10,8.273888e-10,2.6300967e-10,3.4446188e-10,5.7083834e-11,4.990552e-10,1.4699912e-10,6.523162e-10
NOM1,6.211503e-11,3.478031e-10,3.4524855e-10,4.2993192e-10,9.412795e-10,1.5069997e-10,3.0665603e-10,3.6522035e-10,4.6129447e-10,9.173149e-10,2.630508e-10,3.4854422e-10,5.7232753e-11,3.6801043e-10,1.4699969e-10,6.740031e-10
NCAPG2,6.211503e-11,3.4410136e-10,3.6810868e-10,4.2454718e-10,9.28505e-10,1.5071089e-10,3.0728017e-10,3.615111e-10,4.5882084e-10,9.284395e-10,2.643626e-10,3.495802e-10,5.7083834e-11,3.3805783e-10,1.4699969e-10,6.571102e-10
NLGN4X,6.211503e-11,3.4315037e-10,3.403527e-10,5.015477e-10,8.499503e-10,1.507149e-10,3.0407643e-10,3.59672e-10,4.4008297e-10,8.4204843e-10,2.6300867e-10,3.4446188e-10,5.7123802e-11,3.3063768e-10,1.4699912e-10,6.314234e-10
SHROOM2,6.211503e-11,3.431484e-10,3.4035205e-10,4.5774307e-10,8.3649054e-10,1.5069392e-10,3.0408454e-10,3.5966924e-10,7.454233e-10,8.2736035e-10,2.6300867e-10,3.4446254e-10,5.7083612e-11,7.6380097e-10,1.4699912e-10,6.960551e-10
DENND2A,6.211503e-11,3.431471e-10,3.4035205e-10,5.778209e-10,8.364762e-10,1.5070628e-10,3.0409442e-10,3.5966788e-10,4.4008297e-10,8.273115e-10,2.6300667e-10,3.4446124e-10,5.713557e-11,3.2780317e-10,1.4699912e-10,6.2938416e-10
SH3KBP1,6.211503e-11,3.4314904e-10,0.0026283134,4.245407e-10,8.3643475e-10,1.5069823e-10,3.040799e-10,3.5966788e-10,4.4008297e-10,8.2734614e-10,2.6300817e-10,3.444599e-10,5.7083612e-11,3.2773564e-10,1.4699857e-10,6.2938416e-10
CASK,6.211503e-11,3.4315104e-10,0.0012024262,4.2454232e-10,8.3638846e-10,1.5077442e-10,3.0404454e-10,3.5966924e-10,1.0642034e-09,8.273414e-10,2.6300967e-10,3.4445857e-10,5.7083727e-11,3.5718353e-10,1.4699912e-10,6.293854e-10
KDM6A,6.211503e-11,3.431484e-10,0.0009387852,4.8239895e-10,1.099802e-09,1.5071606e-10,3.0405553e-10,3.5967063e-10,5.201839e-10,9.565073e-10,2.6300817e-10,3.4446254e-10,5.7265078e-11,5.4507215e-10,1.4699912e-10,7.325227e-10
MSN,6.211503e-11,3.431484e-10,3.4035205e-10,4.2454879e-10,8.36465e-10,1.5071835e-10,3.0404743e-10,3.5966788e-10,4.4008297e-10,8.273162e-10,2.6300867e-10,0.00816761,5.7083612e-11,3.2767314e-10,1.4699857e-10,6.293794e-10
SLC16A2,6.211503e-11,3.4581008e-10,3.4035205e-10,5.2002913e-10,8.818064e-10,1.5071892e-10,3.0408165e-10,3.59836e-10,5.165879e-10,8.4650903e-10,2.6300967e-10,3.4446515e-10,5.7083834e-11,4.108829e-10,1.4699912e-10,6.7028016e-10
CXorf36,6.211503e-11,3.4314185e-10,3.4035205e-10,0.0013911212,8.363103e-10,1.5069708e-10,3.040828e-10,3.5966788e-10,4.4008214e-10,8.2735724e-10,2.6301017e-10,3.444599e-10,5.7083612e-11,3.2778316e-10,1.4699857e-10,6.293794e-10
CHST7,6.211503e-11,3.4314904e-10,3.5464937e-10,6.4018746e-10,8.364204e-10,1.5068444e-10,3.0407643e-10,3.5966854e-10,4.4008297e-10,8.2736035e-10,2.6300967e-10,3.4446124e-10,5.7083727e-11,3.2771003e-10,1.4699912e-10,6.2938177e-10
KRBOX4,6.2115264e-11,3.4316344e-10,4.19461e-10,6.764437e-10,1.6378721e-09,1.5071519e-10,3.0428182e-10,3.6406164e-10,4.7004384e-10,1.4257628e-09,2.630142e-10,3.463018e-10,5.7893926e-11,4.0008993e-10,1.4699912e-10,7.858476e-10
TAF1,6.211503e-11,3.431484e-10,0.001121519,5.622802e-10,8.364299e-10,1.507149e-10,3.0407643e-10,3.5966854e-10,4.983275e-10,8.273414e-10,2.6300867e-10,3.4446124e-10,5.7083727e-11,3.521681e-10,1.4699912e-10,6.2938654e-10
GPR174,6.211503e-11,3.4314185e-10,4.676214e-10,4.2454634e-10,8.3644747e-10,1.5071433e-10,3.040538e-10,3.5966788e-10,4.4008214e-10,8.273478e-10,2.6300967e-10,3.4445924e-10,5.7083612e-11,3.277513e-10,1.4699857e-10,6.293794e-10
NONO,0.0008509578,3.4314904e-10,3.4035205e-10,4.2454634e-10,8.365065e-10,1.5070054e-10,3.0408803e-10,3.5966788e-10,4.4008297e-10,8.273225e-10,2.6300967e-10,3.4446124e-10,5.7083612e-11,3.2777067e-10,1.4699912e-10,6.2938654e-10
CCDC120,6.211503e-11,3.4322825e-10,3.4035333e-10,4.2454634e-10,8.439039e-10,1.5069537e-10,3.0408107e-10,3.5968092e-10,4.871665e-10,8.278939e-10,2.6301117e-10,3.4446912e-10,5.7083727e-11,4.594382e-10,1.4699912e-10,6.608129e-10
OGT,0.00039647345,3.4314904e-10,4.0508177e-10,4.2454634e-10,8.363629e-10,1.5070427e-10,3.0405553e-10,3.5966788e-10,4.4008297e-10,8.273525e-10,2.6301067e-10,3.4446124e-10,5.7083727e-11,3.2767564e-10,1.4699912e-10,6.2938055e-10
SNX12,6.211503e-11,3.4314904e-10,0.0009474864,4.2454634e-10,8.36406e-10,1.5070628e-10,3.0407005e-10,3.5966788e-10,4.4008297e-10,8.273414e-10,2.6300767e-10,3.4446057e-10,5.7083612e-11,3.276975e-10,1.4699912e-10,6.2938055e-10
ACRC,6.211503e-11,3.431484e-10,3.5219028e-10,4.251476e-10,8.5892665e-10,1.5072439e-10,3.0403757e-10,3.5966924e-10,4.4243617e-10,8.5324103e-10,2.6300967e-10,3.4446254e-10,5.7115198e-11,3.3164824e-10,1.4699912e-10,6.342007e-10
ZNF711,6.211503e-11,3.4315234e-10,3.4035205e-10,4.2454232e-10,8.363454e-10,1.5071663e-10,3.040828e-10,3.5966788e-10,5.2425375e-10,8.2737617e-10,2.6300867e-10,3.444599e-10,5.7083612e-11,4.4350495e-10,1.4699912e-10,6.2938654e-10
